t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.000000,0.000000,0.000000,25.000000,20.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000001,0.002792,24.991320,20.006037,0.000000,-0.030019,0.000000,0.000000,0.000000,0.000000
0.002000,0.000001,0.000005,0.004750,24.972372,20.018121,0.000000,-0.059517,0.000000,0.000000,0.000000,0.000000
0.003000,0.000003,0.000011,0.006278,24.946057,20.034468,-4.946057,0.064812,0.000000,0.000000,0.000000,0.000000
0.004000,0.000005,0.000018,0.007760,24.910221,20.054522,-5.404827,0.080811,0.000000,0.000000,0.000000,0.000000
0.005000,0.000008,0.000026,0.009185,24.850660,20.078285,-5.836288,0.096456,0.000000,0.000000,0.000000,0.000000
0.006000,0.000011,0.000036,0.010521,24.751000,20.105753,-6.221694,0.111398,0.000000,0.000660,0.000017,0.000000
0.007000,0.000015,0.000047,0.011716,24.595884,20.136934,-6.541678,0.125121,0.000000,0.005331,0.000358,0.000000
0.008000,0.000020,0.000060,0.012708,24.371379,20.171700,-6.776761,0.136954,0.000000,0.012068,0.001296,0.000000
0.009000,0.000025,0.000073,0.013421,24.065436,20.209703,-6.907956,0.146086,0.000000,0.020858,0.003037,0.000000
0.010000,0.000031,0.000086,0.013766,23.668392,20.250368,-6.917455,0.151583,0.000000,0.031622,0.005780,0.000000
0.011000,0.000037,0.000100,0.013650,23.173471,20.292868,-6.789374,0.152420,0.000000,0.044204,0.009715,0.000000
0.012000,0.000044,0.000113,0.012973,22.577248,20.336091,-6.510498,0.147504,0.000000,0.058357,0.015009,0.000000
0.013000,0.000052,0.000126,0.011635,21.880031,20.378623,-6.071006,0.135717,0.000000,0.073737,0.021798,0.000000
0.014000,0.000060,0.000136,0.009539,21.086132,20.418737,-5.465110,0.115953,0.000000,0.089889,0.030177,0.000001
0.015000,0.000069,0.000145,0.006594,20.203974,20.454392,-4.691565,0.087159,0.000000,0.106243,0.040189,0.000001
0.016000,0.000079,0.000149,0.002926,19.245845,20.483338,-3.753833,0.050445,0.000000,0.122107,0.051812,0.000001
0.017000,0.000089,0.000150,-0.000597,18.224941,20.504734,-2.663327,0.014489,0.000000,0.136685,0.064947,0.000001
0.018000,0.000100,0.000148,-0.003964,17.155626,20.518804,-1.449317,0.000000,0.000000,0.149206,0.079417,0.000001
0.019000,0.000111,0.000143,-0.007523,16.055495,20.525323,0.058270,-0.525323,0.000000,0.159259,0.094985,0.000001
0.020000,0.000123,0.000133,-0.012116,14.947189,20.521898,0.107143,-0.574431,0.000000,0.160914,0.111124,0.000001
