t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.050000,0.050000,0.000000,25.000000,20.000000,0.000940,-0.000000,-800.000000,0.000000,0.000000,0.000000
0.001000,0.050000,0.050009,0.017797,24.959462,20.025812,0.001813,-0.178652,-800.000000,0.000013,0.000001,0.000000
0.002000,0.050000,0.050036,0.035268,24.844147,20.097447,0.002618,-0.402916,-800.000000,0.000064,0.000005,0.000000
0.003000,0.050000,0.050079,0.052549,24.654804,20.213985,0.003358,-0.677614,-800.000000,0.000171,0.000017,0.000000
0.004000,0.050000,0.050141,0.069541,24.392525,20.373809,0.004033,-1.004760,-800.000000,0.000351,0.000045,0.000000
0.005000,0.050000,0.050218,0.086145,24.058821,20.574485,0.004646,-1.385416,-800.000000,0.000614,0.000096,0.000000
0.006000,0.050000,0.050313,0.102268,23.655612,20.812703,0.005197,-1.819553,-800.000000,0.000970,0.000179,0.000001
0.007000,0.050000,0.050423,0.117821,23.185211,21.084223,0.005687,-2.305918,-800.000000,0.001425,0.000303,0.000001
0.008000,0.050000,0.050548,0.132721,22.650295,21.383830,0.006118,-2.841907,-800.000000,0.001984,0.000480,0.000002
0.009000,0.050000,0.050688,0.146889,22.053884,21.705300,0.006491,-3.423440,-800.000000,0.002648,0.000719,0.000002
0.010000,0.050000,0.050842,0.160256,21.399311,22.041393,0.006807,-4.044858,-800.000000,0.003416,0.001031,0.000003
0.011000,0.050000,0.051008,0.172758,20.690186,22.383861,0.007067,-4.698840,-800.000000,0.004288,0.001426,0.000004
0.012000,0.050000,0.051187,0.184344,19.930359,22.723492,0.007272,-5.376355,-800.000000,0.005259,0.001915,0.000005
0.013000,0.050000,0.051377,0.194968,19.123883,23.050192,0.007424,-6.066647,-800.000000,0.006323,0.002507,0.000007
0.014000,0.050000,0.051576,0.204598,18.274967,23.353108,0.007523,-6.757282,-800.000000,0.007474,0.003210,0.000008
0.015000,0.050000,0.051785,0.213209,17.387931,23.620802,0.007571,-7.434246,-800.000000,0.008703,0.004034,0.000010
0.016000,0.050000,0.052002,0.220792,16.467160,23.841470,0.007568,-8.082115,-800.000000,0.010002,0.004985,0.000012
0.017000,0.050000,0.052227,0.227345,15.517056,24.003223,0.007515,-8.684291,-800.000000,0.011357,0.006070,0.000014
0.018000,0.050000,0.052457,0.232878,14.541986,24.094409,0.007414,-9.223324,-800.000000,0.012759,0.007293,0.000017
0.019000,0.050000,0.052692,0.237415,13.546241,24.103985,0.007266,-9.681300,-800.000000,0.014193,0.008658,0.000020
0.020000,0.050000,0.052931,0.240986,12.533985,24.021923,0.007071,-10.000000,-800.000000,0.015646,0.010168,0.000023
0.021000,0.050000,0.053174,0.243632,11.509217,23.839649,0.006830,-9.880760,-800.000000,0.017103,0.011824,0.000026
