t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.050000,0.050000,0.000000,25.000000,20.000000,0.000000,-0.000000,-800.000000,0.000000,0.000000,0.000000
0.001000,0.050000,0.050009,0.017797,24.959461,20.025812,-4.959461,0.180472,-800.000000,0.000000,0.000000,0.000000
0.002000,0.050000,0.050036,0.035267,24.841233,20.097625,-5.337179,0.360858,-800.000000,0.002069,0.000098,0.000000
0.003000,0.050000,0.050079,0.052538,24.632076,20.215549,-5.612146,0.542393,-800.000000,0.009987,0.000740,0.000000
0.004000,0.050000,0.050141,0.069482,24.317385,20.379968,-5.760662,0.723782,-800.000000,0.027019,0.002721,0.000000
0.005000,0.050000,0.050218,0.085962,23.884739,20.591366,-5.759755,0.903571,-800.000000,0.055929,0.007127,0.000000
0.006000,0.050000,0.050312,0.101827,23.324571,20.850221,-5.588061,1.080170,-800.000000,0.098963,0.015292,0.000001
0.007000,0.050000,0.050422,0.116920,22.630824,21.156903,-5.226770,1.251883,-800.000000,0.157840,0.028739,0.000001
0.008000,0.050000,0.050546,0.131079,21.801539,21.511582,-4.660568,1.416945,-800.000000,0.233745,0.049131,0.000002
0.009000,0.050000,0.050683,0.144143,20.839332,21.914141,-3.878515,1.573563,-800.000000,0.327330,0.078215,0.000002
0.010000,0.050000,0.050834,0.155956,19.751689,22.364110,-2.874806,1.719970,-800.000000,0.438723,0.117772,0.000003
0.011000,0.050000,0.050995,0.166373,18.551045,22.860606,-1.649330,1.854474,-800.000000,0.567540,0.169561,0.000004
0.012000,0.050000,0.051166,0.175263,17.254593,23.402300,-0.207983,1.975510,-800.000000,0.712911,0.235276,0.000005
0.013000,0.050000,0.051345,0.182516,15.883824,23.987387,-0.000000,2.081694,-800.000000,0.873516,0.316492,0.000007
0.014000,0.050000,0.051530,0.188047,14.463121,24.613589,-0.000000,2.171863,-800.000000,1.047625,0.414628,0.000008
0.015000,0.050000,0.051720,0.191794,13.016412,25.278157,-0.000000,2.245095,-800.000000,1.233156,0.530905,0.000010
0.016000,0.050000,0.051913,0.193721,11.565870,25.977892,-0.000000,2.300705,-800.000000,1.427730,0.666321,0.000012
0.017000,0.050000,0.052107,0.193816,10.131721,26.709163,-0.000000,2.338230,-800.000000,1.628742,0.821617,0.000014
0.018000,0.050000,0.052300,0.192085,8.732220,27.467937,-0.000000,2.357420,-800.000000,1.833431,0.997267,0.000016
0.019000,0.050000,0.052491,0.188556,7.383679,28.249814,-0.000000,2.358218,-800.000000,2.038954,1.193459,0.000019
0.020000,0.050000,0.052677,0.183275,6.100534,29.050065,-0.000000,2.340754,-800.000000,2.242455,1.410100,0.000022
0.021000,0.050000,0.052857,0.176301,4.895463,29.863682,-0.000000,2.305326,-800.000000,2.441140,1.646812,0.000024
0.022000,0.050000,0.053029,0.167710,3.779547,30.685429,-0.000000,2.252387,-800.000000,2.632336,1.902944,0.000027
0.023000,0.050000,0.053192,0.157592,2.762511,31.509904,-0.000000,2.182540,-800.000000,2.813552,2.177590,0.000031
0.024000,0.050000,0.053344,0.146047,1.853115,32.331596,-0.000000,2.096523,-800.000000,2.982526,2.469610,0.000034
0.025000,0.050000,0.053483,0.133187,1.059938,33.144964,-0.000000,1.995209,-800.000000,3.137270,2.777652,0.000037
0.026000,0.050000,0.053610,0.119137,0.393727,33.944500,-0.000000,1.879611,-800.000000,3.276090,3.100186,0.000041
0.027000,0.050000,0.053721,0.104044,0.000000,34.724827,-0.000000,1.750991,-800.000000,3.397608,3.435529,0.000045
0.028000,0.050000,0.053817,0.088328,0.000000,35.481194,-0.000000,1.613419,-800.000000,3.500739,3.781883,0.000049
0.029000,0.050000,0.053898,0.072181,0.000000,36.209577,-0.000000,1.468710,-800.000000,3.584696,4.137356,0.000052
0.030000,0.050000,0.053962,0.055620,0.000000,36.905949,-0.000000,1.316939,-800.000000,3.649053,4.500001,0.000056
0.031000,0.050000,0.054009,0.038661,0.000000,37.566292,-0.000000,1.158201,-800.000000,3.693718,4.867852,0.000060
0.032000,0.050000,0.054039,0.021326,0.000000,38.186648,-0.000000,0.992615,-800.000000,3.718871,5.238947,0.000064
0.033000,0.050000,0.054051,0.003656,0.000000,38.763161,-0.000000,0.820525,-800.000000,3.724914,5.611359,0.000069
0.034000,0.050000,0.054047,-0.011676,0.027913,39.295003,-0.000000,0.668931,-800.000000,3.712148,5.983200,0.000073
0.035000,0.050000,0.054028,-0.026471,0.102330,39.784463,-0.000000,0.520032,-800.000000,3.680912,6.352602,0.000077
0.036000,0.050000,0.053994,-0.041454,0.226090,40.228667,-0.000000,0.366541,-800.000000,3.632311,6.717787,0.000081
0.037000,0.050000,0.053945,-0.056546,0.402100,40.624737,-0.000000,0.209205,-800.000000,3.567492,7.077089,0.000085
0.038000,0.050000,0.053881,-0.071664,0.632684,40.970179,-0.000000,0.048831,-800.000000,3.487505,7.428954,0.000088
0.039000,0.050000,0.053802,-0.086723,0.919700,41.262868,0.113728,-10.000000,-800.000000,3.393278,7.771923,0.000092
0.040000,0.050000,0.053708,-0.101634,1.264561,41.497134,0.277570,-10.000000,-800.000000,3.208778,8.100991,0.000096
0.041000,0.050000,0.053599,-0.116299,1.668279,41.653269,0.441689,-10.000000,-800.000000,2.874309,8.402041,0.000100
0.042000,0.050000,0.053475,-0.130607,2.131484,41.711283,0.604930,-10.000000,-800.000000,2.412244,8.661515,0.000103
0.043000,0.050000,0.053338,-0.144437,2.654414,41.654504,0.766010,-10.000000,-800.000000,1.840074,8.867782,0.000106
0.044000,0.050000,0.053187,-0.157659,3.236906,41.468879,0.923531,-10.000000,-800.000000,1.170629,9.010670,0.000110
0.045000,0.050000,0.053023,-0.170135,3.878387,41.142330,1.076002,-10.000000,-800.000000,0.412576,9.081022,0.000113
