t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.250000,0.250000,0.000000,25.000000,20.000000,-5.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.250000,0.250001,0.002791,24.989588,20.012690,-5.489588,10.000000,0.000000,0.114761,0.005417,0.000000
0.002000,0.250000,0.250005,0.004730,24.954368,20.067426,-5.953326,10.000000,0.000000,0.439768,0.035676,0.000000
0.003000,0.250000,0.250011,0.006165,24.881937,20.193555,-6.376332,10.000000,0.000000,0.946612,0.110019,0.000000
0.004000,0.250000,0.250018,0.007399,24.758984,20.417012,-6.741573,10.000000,0.000000,1.607217,0.244877,0.000000
0.005000,0.250000,0.250025,0.008320,24.572945,20.759371,-7.031433,10.000000,0.000000,2.393639,0.453875,0.000000
0.006000,0.250000,0.250034,0.008786,24.313046,21.237373,-7.228828,10.000000,0.000000,3.278097,0.747860,0.000000
0.007000,0.250000,0.250043,0.008638,23.970753,21.862909,-7.317840,10.000000,0.000000,4.233163,1.134915,0.000000
0.008000,0.250000,0.250051,0.007702,23.540215,22.643056,-7.284377,10.000000,0.000000,5.232055,1.620423,0.000000
0.009000,0.250000,0.250058,0.005800,23.018670,23.580191,-7.116854,10.000000,0.000000,6.248990,2.207143,0.000000
0.010000,0.250000,0.250062,0.002991,22.406554,24.672321,-6.806604,10.000000,0.000000,7.259546,2.895343,0.000000
0.011000,0.250000,0.250064,-0.000148,21.705631,25.914840,10.000000,-5.914840,0.000000,8.240837,3.682942,0.000000
0.012000,0.250000,0.250062,-0.003630,20.927827,27.291451,10.000000,-7.882935,0.000000,9.007838,4.557903,0.000000
0.013000,0.250000,0.250056,-0.007717,20.117159,28.749587,10.000000,-10.000000,0.000000,9.405288,5.486350,0.000000
0.014000,0.250000,0.250046,-0.013371,19.321486,30.228368,10.000000,-10.000000,0.000000,9.451697,6.432432,0.000001
0.015000,0.250000,0.250029,-0.020638,18.582865,31.670156,10.000000,-10.000000,0.000000,9.192343,7.363523,0.000001
0.016000,0.250000,0.250004,-0.029409,17.936110,33.026927,10.000000,-10.000000,0.000000,8.690604,8.253063,0.000001
0.017000,0.250000,0.249970,-0.039519,17.409572,34.260592,10.000000,-10.000000,0.000000,8.001877,9.080345,0.000001
0.018000,0.250000,0.249925,-0.050759,17.026162,35.341758,10.000000,-10.000000,0.000000,7.172456,9.829635,0.000001
0.019000,0.250000,0.249868,-0.062884,16.804455,36.248339,10.000000,-10.000000,0.000000,6.239174,10.489241,0.000001
0.020000,0.250000,0.249799,-0.075620,16.759787,36.964134,10.000000,-10.000000,0.000000,5.229629,11.050572,0.000001
0.021000,0.250000,0.249717,-0.088673,16.905257,37.477474,10.000000,-10.000000,0.000000,4.162882,11.507255,0.000001
0.022000,0.250000,0.249621,-0.101729,17.256749,37.779978,10.000000,-10.000000,0.000000,3.620054,11.870843,0.000002
0.023000,0.250000,0.249513,-0.114427,17.889455,37.865544,10.000000,-10.000000,0.000000,4.419108,12.282756,0.000002
0.024000,0.250000,0.249393,-0.126343,18.829707,37.729637,10.000000,-10.000000,0.000000,5.198169,12.773707,0.000003
0.025000,0.250000,0.249261,-0.137046,20.073005,37.363467,10.000000,-10.000000,0.000000,6.438797,13.357329,0.000004
0.026000,0.250000,0.249119,-0.146098,21.607109,36.723948,10.000000,-10.000000,0.000000,8.312933,14.119066,0.000004
0.027000,0.250000,0.248970,-0.153059,23.412330,35.809436,10.000000,-10.000000,0.000000,10.074037,15.061466,0.000005
0.028000,0.250000,0.248814,-0.157520,25.462052,34.634549,10.000000,-10.000000,0.000000,11.684067,16.170815,0.000007
0.029000,0.250000,0.248655,-0.159109,27.723405,33.219875,10.000000,-10.000000,0.000000,13.109444,17.429870,0.000008
0.030000,0.250000,0.248497,-0.157506,30.158074,31.591301,10.000000,-10.000000,0.000000,14.321658,18.818341,0.000009
0.031000,0.250000,0.248342,-0.152444,32.723207,29.779232,10.000000,-10.000000,0.000000,15.297777,20.313434,0.000011
0.032000,0.250000,0.248193,-0.143720,35.372415,27.817742,10.000000,-9.138372,0.000000,16.020882,21.890433,0.000013
0.033000,0.250000,0.248055,-0.131197,38.056850,25.744096,10.000000,-7.846499,0.000000,16.480460,23.523328,0.000015
0.034000,0.250000,0.247932,-0.114811,40.726343,23.599460,10.000000,-6.276272,0.000000,16.672800,25.185480,0.000017
0.035000,0.250000,0.247827,-0.094570,43.330624,21.428425,10.000000,-4.465184,0.000000,16.601463,26.850328,0.000019
0.036000,0.250000,0.247744,-0.070557,45.820614,19.277553,10.000000,-2.457154,0.000000,16.277898,28.492157,0.000021
0.037000,0.250000,0.247687,-0.042927,48.149810,17.193530,10.000000,-0.300886,0.000000,15.722337,30.086934,0.000024
0.038000,0.250000,0.247659,-0.011903,50.275808,15.221142,10.000000,-0.000000,0.000000,14.965080,31.613269,0.000026
0.039000,0.250000,0.247664,0.020011,52.164746,13.398572,10.000000,-0.000000,0.000000,14.045853,33.053439,0.000028
0.040000,0.250000,0.247700,0.053430,53.796528,11.750605,10.000000,-0.000000,0.000000,13.010572,34.393989,0.000031
