t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.000000,0.000000,0.000000,25.000000,20.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000001,0.002792,24.991320,20.006037,0.000000,-0.030019,0.000000,0.000000,0.000000,0.000000
0.002000,0.000001,0.000005,0.004750,24.972372,20.018121,0.000000,-0.059517,0.000000,0.000000,0.000000,0.000000
0.003000,0.000003,0.000011,0.006278,24.946057,20.034468,0.000000,-0.090797,0.000000,0.000000,0.000000,0.000000
0.004000,0.000005,0.000018,0.007761,24.913195,20.054460,-4.913195,0.057185,0.000000,0.000000,0.000000,0.000000
0.005000,0.000008,0.000026,0.009196,24.871025,20.077866,-5.362344,0.082496,0.000000,0.000000,0.000000,0.000000
0.006000,0.000011,0.000036,0.010567,24.805489,20.104668,-5.783911,0.109594,0.000000,0.000000,0.000000,0.000000
0.007000,0.000015,0.000047,0.011841,24.700402,20.134870,-6.159373,0.137722,0.000000,0.000000,0.000000,0.000000
0.008000,0.000020,0.000060,0.012968,24.540611,20.168402,-6.469622,0.166210,0.000000,0.000000,0.000000,0.000000
0.009000,0.000025,0.000073,0.013886,24.312395,20.205131,-6.695467,0.194359,0.000000,0.004520,0.000189,0.000000
0.010000,0.000031,0.000088,0.014521,24.003917,20.245006,-6.818229,0.221353,0.000000,0.014783,0.001257,0.000000
0.011000,0.000037,0.000102,0.014785,23.605718,20.287653,-6.820422,0.246208,0.000000,0.028384,0.003559,0.000000
0.012000,0.000044,0.000117,0.014586,23.111203,20.332458,-6.686478,0.267738,0.000000,0.045398,0.007434,0.000000
0.013000,0.000052,0.000131,0.013826,22.517088,20.378560,-6.403484,0.284556,0.000000,0.065804,0.013223,0.000000
0.014000,0.000060,0.000144,0.012406,21.823784,20.424834,-5.961889,0.295081,0.000000,0.089463,0.021258,0.000001
0.015000,0.000069,0.000156,0.010229,21.035645,20.469870,-5.356128,0.297569,0.000000,0.116108,0.031847,0.000001
0.016000,0.000079,0.000165,0.007207,20.161071,20.511976,-4.585118,0.290153,0.000000,0.145320,0.045266,0.000001
0.017000,0.000089,0.000170,0.003379,19.212356,20.549212,-3.652510,0.270940,0.000000,0.176513,0.061734,0.000001
0.018000,0.000100,0.000171,-0.000334,18.203008,20.580835,-2.567651,0.239698,0.000000,0.208913,0.081405,0.000001
0.019000,0.000111,0.000169,-0.003832,17.146978,20.607542,-1.365999,0.198581,0.000000,0.241559,0.104338,0.000001
0.020000,0.000123,0.000164,-0.007459,16.061340,20.629557,-0.030398,0.149934,0.000000,0.273360,0.130493,0.000001
