t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.000000,0.000000,0.000000,25.000000,20.000000,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000000,0.000000,24.999204,20.001381,0.000050,-0.001381,300.000000,0.000000,0.000000,0.000000
0.002000,0.000001,0.000000,0.000000,24.998410,20.002760,0.000195,-0.002898,300.000000,0.000001,0.000000,0.000000
0.003000,0.000003,0.000000,0.000000,24.997617,20.004133,0.000432,-0.004547,300.000000,0.000005,0.000000,0.000000
0.004000,0.000005,0.000000,0.000000,24.996828,20.005495,0.000757,-0.006322,300.000000,0.000017,0.000001,0.000000
0.005000,0.000008,0.000000,0.000000,24.996043,20.006836,0.001168,-0.008213,300.000000,0.000045,0.000005,0.000000
0.006000,0.000011,0.000000,0.000000,24.995266,20.008143,0.001668,-0.010203,300.000000,0.000096,0.000012,0.000000
0.007000,0.000015,0.000000,0.000000,24.994501,20.009401,0.002257,-0.012275,300.000000,0.000181,0.000027,0.000000
0.008000,0.000020,0.000000,0.000000,24.993753,20.010593,0.002939,-0.014407,300.000000,0.000309,0.000053,0.000000
0.009000,0.000025,0.000000,0.000000,24.993029,20.011698,0.003718,-0.016572,300.000000,0.000494,0.000095,0.000000
0.010000,0.000031,0.000000,0.000000,24.992340,20.012695,0.004597,-0.018739,300.000000,0.000748,0.000159,0.000000
0.011000,0.000037,0.000000,0.000000,24.991695,20.013560,0.005581,-0.020873,300.000000,0.001084,0.000254,0.000000
0.012000,0.000044,0.000000,0.000000,24.991109,20.014268,0.006675,-0.022937,300.000000,0.001517,0.000389,0.000000
0.013000,0.000052,0.000000,0.000000,24.990595,20.014794,0.007883,-0.024890,300.000000,0.002062,0.000574,0.000000
0.014000,0.000060,0.000000,0.000000,24.990173,20.015111,0.009210,-0.026686,300.000000,0.002735,0.000821,0.000000
0.015000,0.000069,0.000000,0.000000,24.989861,20.015193,0.010660,-0.028279,300.000000,0.003552,0.001144,0.000000
0.016000,0.000079,0.000000,0.000000,24.989683,20.015015,0.012239,-0.029621,300.000000,0.004529,0.001559,0.000000
0.017000,0.000089,0.000000,0.000000,24.989662,20.014554,0.013952,-0.030661,300.000000,0.005684,0.002083,0.000001
0.018000,0.000100,0.000000,0.000000,24.989827,20.013787,0.015802,-0.031349,300.000000,0.007036,0.002734,0.000001
0.019000,0.000111,0.000000,0.000000,24.990206,20.012695,0.017795,-0.031636,300.000000,0.008601,0.003534,0.000001
0.020000,0.000123,0.000000,0.000000,24.990834,20.011261,0.019936,-0.031472,300.000000,0.010398,0.004504,0.000001
0.021000,0.000136,0.000000,0.000000,24.991744,20.009475,0.022230,-0.030812,300.000000,0.012447,0.005670,0.000001
0.022000,0.000149,0.000000,0.000000,24.992976,20.007328,0.024680,-0.029613,300.000000,0.014767,0.007058,0.000001
0.023000,0.000163,0.000000,0.000000,24.994570,20.004819,0.027293,-0.027837,300.000000,0.017376,0.008695,0.000001
0.024000,0.000178,0.000000,0.000000,24.996569,20.001952,0.030073,-0.025452,300.000000,0.020294,0.010613,0.000002
0.025000,0.000193,0.000000,0.000000,24.999022,19.998738,0.033024,-0.022433,300.000000,0.023542,0.012843,0.000002
0.026000,0.000208,0.000000,0.000000,25.001977,19.995194,0.036152,-0.018763,300.000000,0.027139,0.015419,0.000002
0.027000,0.000225,0.000000,0.000000,25.005486,19.991347,0.039461,-0.014435,300.000000,0.031105,0.018378,0.000002
0.028000,0.000242,0.000000,0.000000,25.009606,19.987231,0.042957,-0.009453,300.000000,0.035460,0.021757,0.000002
0.029000,0.000259,0.000000,0.000000,25.014395,19.982887,0.046643,-0.003833,300.000000,0.040225,0.025598,0.000003
0.030000,0.000278,0.000000,0.000000,25.019914,19.978368,0.050525,-0.000000,300.000000,0.045420,0.029942,0.000003
0.031000,0.000296,0.000000,0.000000,25.026227,19.973732,0.054607,-0.000000,300.000000,0.051064,0.034833,0.000003
0.032000,0.000316,0.000000,0.000000,25.033402,19.969041,0.058895,-0.000000,300.000000,0.057179,0.040318,0.000004
0.033000,0.000336,0.000000,0.000000,25.041509,19.964350,0.063393,-0.000000,300.000000,0.063784,0.046444,0.000004
0.034000,0.000356,0.000000,0.000000,25.050622,19.959710,0.068106,-0.000000,300.000000,0.070900,0.053263,0.000004
0.035000,0.000378,0.000000,0.000000,25.060817,19.955165,0.073038,-0.000000,300.000000,0.078546,0.060827,0.000005
0.036000,0.000400,0.000000,0.000000,25.072172,19.950751,0.078195,-0.000000,300.000000,0.086743,0.069190,0.000005
0.037000,0.000422,0.000000,0.000000,25.084771,19.946503,0.083582,-0.000000,300.000000,0.095510,0.078407,0.000005
0.038000,0.000445,0.000000,0.000000,25.098698,19.942447,0.089202,-0.000000,300.000000,0.104867,0.088538,0.000006
0.039000,0.000469,0.000000,0.000000,25.114041,19.938608,0.095061,-0.000000,300.000000,0.114834,0.099643,0.000006
0.040000,0.000493,0.000000,0.000000,25.130890,19.935004,0.101164,-0.000000,300.000000,0.125430,0.111784,0.000007
0.041000,0.000518,0.000000,0.000000,25.149339,19.931651,0.107516,-0.000000,300.000000,0.136673,0.125024,0.000007
0.042000,0.000544,0.000000,0.000000,25.169484,19.928561,0.114120,-0.000000,300.000000,0.148584,0.139431,0.000008
0.043000,0.000570,0.000000,0.000000,25.191424,19.925741,0.120983,-0.000000,300.000000,0.161180,0.155071,0.000008
0.044000,0.000597,0.000000,0.000000,25.215261,19.923200,0.128109,-0.000000,300.000000,0.174481,0.172015,0.000009
0.045000,0.000624,0.000000,0.000000,25.241098,19.920938,0.135502,-0.000000,300.000000,0.188504,0.190334,0.000010
0.046000,0.000652,0.000000,0.000000,25.269042,19.918959,0.143168,-0.000000,300.000000,0.203266,0.210101,0.000010
0.047000,0.000681,0.000000,0.000000,25.299202,19.917261,0.151111,-0.000000,300.000000,0.218786,0.231392,0.000011
0.048000,0.000710,0.000000,0.000000,25.331691,19.915842,0.159336,-0.000000,300.000000,0.235081,0.254282,0.000012
