t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.000000,0.000000,0.000000,25.000000,20.000000,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.000000,0.000000,24.999204,20.001381,0.000000,-0.001381,300.000000,0.000000,0.000000,0.000000
0.002000,0.000001,0.000000,0.000000,24.998410,20.002760,0.000000,-0.002898,300.000000,0.000000,0.000000,0.000000
0.003000,0.000003,0.000000,0.000000,24.997617,20.004133,0.000000,-0.004547,300.000000,0.000000,0.000000,0.000000
0.004000,0.000005,0.000000,0.000000,24.996826,20.005495,0.000000,-0.006322,300.000000,0.000000,0.000000,0.000000
0.005000,0.000008,0.000000,0.000000,24.996037,20.006836,0.000000,-0.008213,300.000000,0.000000,0.000000,0.000000
0.006000,0.000011,0.000000,0.000000,24.995250,20.008143,0.000000,-0.010203,300.000000,0.000000,0.000000,0.000000
0.007000,0.000015,0.000000,0.000000,24.994465,20.009401,0.000000,-0.012275,300.000000,0.000000,0.000000,0.000000
0.008000,0.000020,0.000000,0.000000,24.993681,20.010592,0.000000,-0.014407,300.000000,0.000000,0.000000,0.000000
0.009000,0.000025,0.000000,0.000000,24.992899,20.011698,0.000000,-0.016572,300.000000,0.000000,0.000000,0.000000
0.010000,0.000031,0.000000,0.000000,24.992118,20.012695,0.000000,-0.018738,300.000000,0.000000,0.000000,0.000000
0.011000,0.000037,0.000000,0.000000,24.991339,20.013559,0.000000,-0.020873,300.000000,0.000000,0.000000,0.000000
0.012000,0.000044,0.000000,0.000000,24.990561,20.014267,0.000000,-0.022936,300.000000,0.000000,0.000000,0.000000
0.013000,0.000052,0.000000,0.000000,24.989784,20.014792,0.000000,-0.024888,300.000000,0.000000,0.000000,0.000000
0.014000,0.000060,0.000000,0.000000,24.989009,20.015108,0.000000,-0.026684,300.000000,0.000000,0.000000,0.000000
0.015000,0.000069,0.000000,0.000000,24.988234,20.015190,0.000000,-0.028276,300.000000,0.000000,0.000000,0.000000
0.016000,0.000079,0.000000,0.000000,24.987460,20.015011,0.000000,-0.029616,300.000000,0.000000,0.000000,0.000000
0.017000,0.000089,0.000000,0.000000,24.986687,20.014547,0.000000,-0.030654,300.000000,0.000000,0.000000,0.000001
0.018000,0.000100,0.000000,0.000000,24.985914,20.013778,0.000000,-0.031339,300.000000,0.000000,0.000000,0.000001
0.019000,0.000111,0.000000,0.000000,24.985141,20.012682,0.000000,-0.031621,300.000000,0.000000,0.000000,0.000001
0.020000,0.000123,0.000000,0.000000,24.984368,20.011245,0.000000,-0.031452,300.000000,0.000000,0.000000,0.000001
0.021000,0.000136,0.000000,0.000000,24.983594,20.009454,0.000000,-0.030785,300.000000,0.000000,0.000000,0.000001
0.022000,0.000149,0.000000,0.000000,24.982819,20.007301,0.000000,-0.029577,300.000000,0.000000,0.000000,0.000001
0.023000,0.000163,0.000000,0.000000,24.982044,20.004784,0.000000,-0.027791,300.000000,0.000000,0.000000,0.000001
0.024000,0.000178,0.000000,0.000000,24.981267,20.001907,0.000000,-0.025392,300.000000,0.000000,0.000000,0.000002
0.025000,0.000193,0.000000,0.000000,24.980489,19.998681,0.000000,-0.022357,300.000000,0.000000,0.000000,0.000002
0.026000,0.000208,0.000000,0.000000,24.979709,19.995124,0.000000,-0.018668,300.000000,0.000000,0.000000,0.000002
0.027000,0.000225,0.000000,0.000000,24.978927,19.991261,0.000000,-0.014317,300.000000,0.000000,0.000000,0.000002
0.028000,0.000242,0.000000,0.000000,24.978142,19.987125,0.000000,-0.009308,300.000000,0.000000,0.000000,0.000002
0.029000,0.000259,0.000000,0.000000,24.977356,19.982760,0.000000,-0.003655,300.000000,0.000000,0.000000,0.000003
0.030000,0.000278,0.000000,0.000000,24.976566,19.978215,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000003
0.031000,0.000296,0.000000,0.000000,24.975774,19.973550,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000003
0.032000,0.000316,0.000000,0.000000,24.974979,19.968825,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000004
0.033000,0.000336,0.000000,0.000000,24.974182,19.964096,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000004
0.034000,0.000356,0.000000,0.000000,24.973381,19.959410,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000004
0.035000,0.000378,0.000000,0.000000,24.972578,19.954812,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000005
0.036000,0.000400,0.000000,0.000000,24.971772,19.950338,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000005
0.037000,0.000422,0.000000,0.000000,24.970964,19.946019,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000005
0.038000,0.000445,0.000000,0.000000,24.970153,19.941884,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000006
0.039000,0.000469,0.000000,0.000000,24.969340,19.937953,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000006
0.040000,0.000493,0.000000,0.000000,24.968525,19.934245,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000007
0.041000,0.000518,0.000000,0.000000,24.967708,19.930773,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000007
0.042000,0.000544,0.000000,0.000000,24.966889,19.927549,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000008
0.043000,0.000570,0.000000,0.000000,24.966069,19.924580,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000008
0.044000,0.000597,0.000000,0.000000,24.965247,19.921871,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000009
0.045000,0.000624,0.000000,0.000000,24.964424,19.919422,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000010
0.046000,0.000652,0.000000,0.000000,24.963601,19.917235,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000010
0.047000,0.000681,0.000000,0.000000,24.962776,19.915305,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000011
0.048000,0.000710,0.000000,0.000000,24.961951,19.913631,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000012
0.049000,0.000740,0.000000,0.000000,24.961126,19.912205,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000012
0.050000,0.000771,0.000000,0.000000,24.960300,19.911020,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000013
0.051000,0.000802,0.000000,0.000000,24.959474,19.910070,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000014
0.052000,0.000834,0.000000,0.000000,24.958649,19.909344,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000015
0.053000,0.000866,0.000000,0.000000,24.957824,19.908833,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000016
0.054000,0.000899,0.000000,0.000000,24.956999,19.908527,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000017
0.055000,0.000932,0.000000,0.000000,24.956175,19.908415,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000018
0.056000,0.000967,0.000000,0.000000,24.955352,19.908486,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000019
0.057000,0.001001,0.000000,0.000000,24.954530,19.908730,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000020
0.058000,0.001037,0.000000,0.000000,24.953708,19.909134,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000021
0.059000,0.001073,0.000000,0.000000,24.952888,19.909688,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000022
0.060000,0.001110,0.000000,0.000000,24.952069,19.910380,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000023
0.061000,0.001147,0.000000,0.000000,24.951252,19.911201,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000024
0.062000,0.001185,0.000000,0.000000,24.950436,19.912138,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000025
0.063000,0.001223,0.000000,0.000000,24.949621,19.913183,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000026
0.064000,0.001262,0.000000,0.000000,24.948808,19.914325,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000028
0.065000,0.001302,0.000000,0.000000,24.947997,19.915554,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000029
0.066000,0.001342,0.000000,0.000000,24.947188,19.916862,0.000000,-0.000000,300.000000,0.000000,0.000000,0.000030
0.067000,0.001383,0.000000,0.000000,24.946380,19.918240,0.000000,-0.000000,300.000000,0.000161,0.000004,0.000032
0.068000,0.001425,0.000000,0.000000,24.945574,19.919698,0.000000,-0.000000,300.000000,0.000726,0.000056,0.000033
0.069000,0.001467,0.000000,0.000000,24.944770,19.921233,0.000000,-0.000000,300.000000,0.001219,0.000160,0.000034
0.070000,0.001510,0.000000,0.000000,24.943968,19.922835,0.000000,-0.000000,300.000000,0.001644,0.000309,0.000036
0.071000,0.001553,0.000000,0.000000,24.943168,19.924494,0.000000,-0.000000,300.000000,0.002007,0.000497,0.000038
0.072000,0.001597,0.000000,0.000000,24.942370,19.926200,0.000000,-0.000000,300.000000,0.002312,0.000717,0.000039
0.073000,0.001642,0.000000,0.000000,24.941574,19.927946,0.000000,-0.000000,300.000000,0.002563,0.000964,0.000041
0.074000,0.001687,0.000000,0.000000,24.940780,19.929724,0.000000,-0.000000,300.000000,0.002764,0.001234,0.000042
0.075000,0.001733,0.000000,0.000000,24.939989,19.931526,0.000000,-0.000000,300.000000,0.002921,0.001520,0.000044
0.076000,0.001779,0.000000,0.000000,24.939199,19.933347,0.000000,-0.000000,300.000000,0.003036,0.001820,0.000046
0.077000,0.001826,0.000000,0.000000,24.938412,19.935180,0.000000,-0.000000,300.000000,0.003113,0.002128,0.000048
0.078000,0.001874,0.000000,0.000000,24.937626,19.937020,0.000000,-0.000000,300.000000,0.003158,0.002443,0.000050
0.079000,0.001922,0.000000,0.000000,24.936843,19.938863,0.000000,-0.000000,300.000000,0.003172,0.002760,0.000052
0.080000,0.001971,0.000000,0.000000,24.936062,19.940705,0.000000,-0.000000,300.000000,0.003159,0.003076,0.000054
0.081000,0.002021,0.000000,0.000000,24.935283,19.942541,0.000000,-0.000000,300.000000,0.003124,0.003390,0.000056
0.082000,0.002071,0.000000,0.000000,24.934507,19.944368,0.000000,-0.000000,300.000000,0.003068,0.003699,0.000058
0.083000,0.002122,0.000000,0.000000,24.933732,19.946184,0.000000,-0.000000,300.000000,0.002994,0.004001,0.000060
0.084000,0.002173,0.000000,0.000000,24.932960,19.947987,0.000000,-0.000000,300.000000,0.002906,0.004295,0.000062
