t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.250000,0.250000,0.000000,25.000000,20.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.250000,0.250001,0.002793,24.992268,20.006509,0.000000,-0.030493,0.000000,0.000000,0.000000,0.000000
0.002000,0.250000,0.250005,0.004751,24.975389,20.019540,-4.975389,0.052709,0.000000,0.000000,0.000000,0.000000
0.003000,0.250000,0.250011,0.006281,24.949274,20.037221,-5.446813,0.070772,0.000000,0.000000,0.000000,0.000000
0.004000,0.250000,0.250018,0.007760,24.901725,20.059143,-5.894191,0.087676,0.000000,0.000975,0.000039,0.000000
0.005000,0.250000,0.250026,0.009163,24.817962,20.085382,-6.300600,0.104936,0.000000,0.003953,0.000310,0.000000
0.006000,0.250000,0.250036,0.010445,24.684037,20.115920,-6.648472,0.122815,0.000000,0.008717,0.000988,0.000000
0.007000,0.250000,0.250047,0.011548,24.487178,20.150612,-6.920016,0.140948,0.000000,0.015411,0.002263,0.000000
0.008000,0.250000,0.250059,0.012401,24.216165,20.189147,-7.097722,0.158590,0.000000,0.024159,0.004334,0.000000
0.009000,0.250000,0.250072,0.012926,23.861752,20.231019,-7.164925,0.174738,0.000000,0.035046,0.007413,0.000000
0.010000,0.250000,0.250085,0.013034,23.417085,20.275496,-7.106433,0.188206,0.000000,0.048112,0.011718,0.000000
0.011000,0.250000,0.250098,0.012632,22.878099,20.321591,-6.909156,0.197674,0.000000,0.063323,0.017463,0.000000
0.012000,0.250000,0.250110,0.011627,22.243869,20.368044,-6.562735,0.201726,0.000000,0.080560,0.024857,0.000001
0.013000,0.250000,0.250121,0.009926,21.516862,20.413309,-6.060115,0.198885,0.000000,0.099598,0.034090,0.000001
0.014000,0.250000,0.250130,0.007439,20.703083,20.455540,-5.398022,0.187644,0.000000,0.120086,0.045321,0.000001
0.015000,0.250000,0.250135,0.004127,19.812060,20.492609,-4.577308,0.166523,0.000000,0.141536,0.058665,0.000001
0.016000,0.250000,0.250138,0.000744,18.855230,20.523152,-3.601684,0.135960,0.000000,0.163307,0.074179,0.000001
0.017000,0.250000,0.250137,-0.002480,17.844411,20.547497,-2.500546,0.099463,0.000000,0.184614,0.091848,0.000001
0.018000,0.250000,0.250133,-0.005648,16.794026,20.565799,-1.265472,0.059433,0.000000,0.204600,0.111573,0.000001
0.019000,0.250000,0.250125,-0.009522,15.721918,20.577049,-0.000000,0.015575,0.000000,0.222414,0.133166,0.000001
0.020000,0.250000,0.250113,-0.014459,14.649913,20.578142,-0.000000,0.000000,0.000000,0.237250,0.156361,0.000002
0.021000,0.250000,0.250096,-0.020441,13.599978,20.565631,0.098497,-0.565631,0.000000,0.248702,0.180828,0.000002
0.022000,0.250000,0.250072,-0.027430,12.591206,20.535795,0.174100,-0.592358,0.000000,0.250478,0.205932,0.000002
0.023000,0.250000,0.250041,-0.035367,11.639433,20.483790,0.263978,-0.593933,0.000000,0.237213,0.230263,0.000002
0.024000,0.250000,0.250001,-0.044174,10.757356,20.404836,0.368648,-0.563358,0.000000,0.210441,0.252410,0.000002
0.025000,0.250000,0.249952,-0.053761,9.954733,20.294680,0.488106,-0.493686,0.000000,0.172236,0.271147,0.000002
0.026000,0.250000,0.249893,-0.064028,9.238649,20.149725,0.621949,-0.378198,0.000000,0.125288,0.285493,0.000002
0.027000,0.250000,0.249824,-0.074867,8.613824,19.967152,0.769459,-0.210598,0.000000,0.072975,0.294780,0.000002
0.028000,0.250000,0.249744,-0.086162,8.082945,19.745057,0.929673,-0.000000,0.000000,0.019419,0.298722,0.000002
0.029000,0.250000,0.249652,-0.097798,7.647020,19.483038,1.101439,-0.000000,0.000000,0.000000,0.298881,0.000003
0.030000,0.250000,0.249548,-0.109659,7.305744,19.182903,1.283464,-0.000000,0.000000,0.000000,0.298881,0.000003
0.031000,0.250000,0.249432,-0.121629,7.057854,18.845156,1.474354,-0.000000,0.000000,0.000000,0.298881,0.000004
0.032000,0.250000,0.249305,-0.133595,6.901470,18.470410,1.672649,-0.000000,0.000000,0.000000,0.298881,0.000004
0.033000,0.250000,0.249165,-0.145447,6.834400,18.059543,1.876841,-0.000000,0.000000,0.000000,0.298881,0.000005
0.034000,0.250000,0.249014,-0.157077,6.854395,17.613690,2.085396,-0.000000,0.000000,0.000000,0.298881,0.000006
0.035000,0.250000,0.248851,-0.168380,6.959364,17.134234,2.296759,-0.000000,0.000000,0.000000,0.298881,0.000007
0.036000,0.250000,0.248677,-0.179254,7.147519,16.622797,2.509369,-0.000000,0.000000,0.000000,0.298881,0.000009
0.037000,0.250000,0.248493,-0.189599,7.417470,16.081232,2.721660,-0.000000,0.000000,0.000000,0.298881,0.000010
0.038000,0.250000,0.248298,-0.199318,7.768273,15.511617,2.932064,-0.000000,0.000000,0.000000,0.298881,0.000012
0.039000,0.250000,0.248094,-0.208316,8.199433,14.916248,3.139012,-0.000000,0.000000,0.000000,0.298881,0.000014
0.040000,0.250000,0.247882,-0.216500,8.710878,14.297640,3.340930,-0.000000,0.000000,0.000000,0.298881,0.000016
0.041000,0.250000,0.247662,-0.223778,9.302909,13.658518,3.536239,-0.000000,0.000000,0.000000,0.298881,0.000018
0.042000,0.250000,0.247435,-0.230059,9.976134,13.001818,3.723353,-0.000000,0.000000,0.000000,0.298881,0.000021
0.043000,0.250000,0.247202,-0.235254,10.731395,12.330688,3.900675,-0.000000,0.000000,0.000000,0.298881,0.000024
0.044000,0.250000,0.246965,-0.239274,11.569686,11.648481,4.066596,-0.000000,0.000000,0.000000,0.298881,0.000027
0.045000,0.250000,0.246724,-0.242031,12.495159,10.958764,4.219492,-0.000000,0.000000,0.324654,0.308056,0.000030
0.046000,0.250000,0.246481,-0.243415,13.557831,10.265339,4.357687,-0.000000,0.000000,1.440412,0.410445,0.000034
0.047000,0.250000,0.246237,-0.243280,14.768202,9.572367,4.479275,-0.000000,0.000000,2.527160,0.622672,0.000037
0.048000,0.250000,0.245995,-0.241487,16.115586,8.884371,4.582114,-0.000000,0.000000,3.575525,0.941246,0.000041
