t,x_ref,x_p,v_p,P1_bar,P2_bar,u1,u2,F_ext,Q_s_lpm,energy_J,iae_cumulative
0.000000,0.050000,0.050000,0.000000,25.000000,20.000000,0.000000,-0.000000,500.000000,0.000000,0.000000,0.000000
0.001000,0.050000,0.049997,-0.005661,25.010575,19.994432,0.057420,-0.000000,500.000000,0.000000,0.000000,0.000000
0.002000,0.050000,0.049989,-0.010587,25.043092,19.975421,0.108399,-0.000000,500.000000,0.000819,0.000039,0.000000
0.003000,0.050000,0.049976,-0.015461,25.096754,19.943603,0.159748,-0.000000,500.000000,0.003869,0.000289,0.000000
0.004000,0.050000,0.049958,-0.020255,25.171673,19.899165,0.211174,-0.000000,500.000000,0.010294,0.001047,0.000000
0.005000,0.050000,0.049935,-0.024940,25.267994,19.842370,0.262376,-0.000000,500.000000,0.021083,0.002713,0.000000
0.006000,0.050000,0.049908,-0.029488,25.385870,19.773557,0.313052,-0.000000,500.000000,0.037060,0.005777,0.000000
0.007000,0.050000,0.049876,-0.033870,25.525444,19.693138,0.362893,-0.000000,500.000000,0.058894,0.010800,0.000000
0.008000,0.050000,0.049840,-0.038057,25.686822,19.601598,0.411584,-0.000000,500.000000,0.087094,0.018400,0.000001
0.009000,0.050000,0.049800,-0.042024,25.870053,19.499498,0.458811,-0.000000,500.000000,0.122016,0.029239,0.000001
0.010000,0.050000,0.049757,-0.045740,26.075108,19.387470,0.504256,-0.000000,500.000000,0.163862,0.044001,0.000001
0.011000,0.050000,0.049709,-0.049179,26.301860,19.266218,0.547601,-0.000000,500.000000,0.212693,0.063385,0.000001
0.012000,0.050000,0.049658,-0.052315,26.550066,19.136516,0.588528,-0.000000,500.000000,0.268426,0.088084,0.000002
0.013000,0.050000,0.049605,-0.055122,26.819351,18.999206,0.626722,-0.000000,500.000000,0.330851,0.118777,0.000002
0.014000,0.050000,0.049548,-0.057574,27.109191,18.855198,0.661875,-0.000000,500.000000,0.399630,0.156113,0.000002
0.015000,0.050000,0.049489,-0.059649,27.418902,18.705462,0.693683,-0.000000,500.000000,0.474312,0.200699,0.000003
0.016000,0.050000,0.049429,-0.061323,27.747631,18.551029,0.721852,-0.000000,500.000000,0.554345,0.253093,0.000004
0.017000,0.050000,0.049367,-0.062575,28.094343,18.392986,0.746100,-0.000000,500.000000,0.639081,0.313790,0.000004
