t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,920.000000,35.600000,0.350000,3.028000,0.148578,1.000000,14.038859,7.000000,12.051861,0.120992,4.377796,0.577796,6.576721,1.896592,0.664006,57.301322,0.134686,247.822694,3.143247,0.616283,865.194553,0.244913,3.179471,1.195167,40.000000,25.961141
10.000000,920.000000,35.600000,0.350000,3.028000,0.133828,1.000000,14.835001,7.000000,10.446246,0.113572,4.389191,0.589191,6.449518,2.513090,0.672984,56.625079,0.135153,248.682247,3.004180,0.616283,865.194553,0.244913,3.151687,1.205704,40.000000,25.164999
20.000000,920.000000,35.600000,0.350000,3.028000,0.121643,1.000000,15.642393,7.000000,8.553657,0.105417,4.400698,0.600698,6.325972,3.761334,0.677586,55.911736,0.135646,249.588958,2.821262,0.616283,865.194553,0.244913,3.124219,1.216304,40.000000,24.357607
30.000000,920.000000,35.600000,0.350000,3.028000,0.109868,1.000000,16.598012,7.000000,5.778514,0.095793,4.414207,0.614207,6.186842,5.169980,0.678928,54.820156,0.136400,250.976435,2.585997,0.616283,865.194553,0.244913,3.093392,1.228425,40.000000,23.401988
40.000000,920.000000,35.600000,0.350000,3.028000,0.098645,1.000000,17.728134,7.000000,-31.061928,0.085027,4.429949,0.629949,6.032237,0.716031,0.676398,31.695189,0.152375,280.369933,2.308245,0.616283,865.194553,0.244913,3.128156,1.214773,40.000000,22.271866
50.000000,920.000000,35.600000,0.350000,3.028000,0.088074,1.000000,19.064998,7.000000,138.537475,0.073463,4.448105,0.648105,5.863244,-3.942982,0.669210,142.541583,0.075802,139.476185,1.998874,0.616283,865.194553,0.244913,2.766003,1.373824,40.000000,20.935002
60.000000,920.000000,35.600000,0.350000,3.028000,0.078275,1.000000,20.637870,7.000000,158.809998,0.061512,4.468579,0.668579,5.683698,-6.004138,0.656355,155.547874,0.066818,122.944253,1.670706,0.616283,865.194553,0.244913,2.693452,1.410829,40.000000,19.362130
70.000000,920.000000,35.600000,0.350000,3.028000,0.069380,1.000000,22.462480,7.000000,449.853553,0.049636,4.490717,0.690717,5.501532,6.476274,0.636607,334.810272,0.000000,0.000000,1.338356,0.616283,865.194553,0.244913,2.442299,1.555911,40.000000,17.537520
80.000000,920.000000,35.600000,0.350000,3.028000,0.061524,1.000000,24.523572,7.000000,361.638802,0.038334,4.513013,0.713013,5.329498,-2.264969,0.608613,279.541975,0.000000,0.000000,1.017512,0.616283,865.194553,0.244913,2.407795,1.578207,40.000000,15.476428
90.000000,920.000000,35.600000,0.350000,3.028000,0.054816,1.000000,26.755335,7.000000,225.399176,0.028082,4.533084,0.733084,5.183581,-1.617444,0.571048,195.775318,0.039028,71.812275,0.723329,0.616283,865.194553,0.244913,2.489410,1.526466,40.000000,13.244665
100.000000,920.000000,35.600000,0.350000,3.028000,0.049310,1.000000,29.035372,7.000000,166.728506,0.019250,4.548349,0.748349,5.077847,-1.142319,0.522720,159.954033,0.063774,117.343707,0.467885,0.616283,865.194553,0.244913,2.539768,1.496200,40.000000,10.964628
110.000000,920.000000,35.600000,0.350000,3.028000,0.044968,1.000000,31.210793,7.000000,139.912280,0.012021,4.557304,0.757304,5.017799,-0.779747,0.462123,143.964710,0.074819,137.667288,0.257579,0.616283,865.194553,0.244913,2.559213,1.484831,40.000000,8.789207
