t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,750.000000,32.000000,0.450000,3.500000,0.020000,0.850000,58.346276,7.000000,-213300.071003,0.000001,4.298710,0.498710,7.619655,-0.006190,0.028291,-120105.974412,83.143477,124715.215686,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.684562,42.000000,-16.346276
10.000000,750.000000,32.000000,0.450000,3.500000,0.070000,0.850000,22.319982,7.000000,456.617557,0.050495,4.489061,0.689061,5.514749,-0.896843,0.638321,322.691375,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112192,1.221005,42.000000,19.680018
20.000000,750.000000,32.000000,0.450000,3.500000,0.020000,0.850000,58.346276,7.000000,-213300.071003,0.000001,4.298710,0.498710,7.619655,-0.006190,0.028291,-120105.974412,83.143477,124715.215686,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.684562,42.000000,-16.346276
30.000000,750.000000,32.000000,0.450000,3.500000,0.070000,0.850000,22.319982,7.000000,456.617557,0.050495,4.489061,0.689061,5.514749,-0.896843,0.638321,322.691375,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112192,1.221005,42.000000,19.680018
40.000000,750.000000,32.000000,0.450000,3.500000,0.020000,0.850000,58.346276,7.000000,-213300.071003,0.000001,4.298710,0.498710,7.619655,-0.006190,0.028291,-120105.974412,83.143477,124715.215686,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.684562,42.000000,-16.346276
50.000000,750.000000,32.000000,0.450000,3.500000,0.070000,0.850000,22.319982,7.000000,456.617557,0.050495,4.489061,0.689061,5.514749,-0.896843,0.638321,322.691375,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112192,1.221005,42.000000,19.680018
60.000000,750.000000,32.000000,0.450000,3.500000,0.020000,0.850000,58.346276,7.000000,-213300.071003,0.000001,4.298710,0.498710,7.619655,-0.006190,0.028291,-120105.974412,83.143477,124715.215686,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.684562,42.000000,-16.346276
70.000000,750.000000,32.000000,0.450000,3.500000,0.070000,0.850000,22.319982,7.000000,456.617557,0.050495,4.489061,0.689061,5.514749,-0.896843,0.638321,322.691375,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112192,1.221005,42.000000,19.680018
80.000000,750.000000,32.000000,0.450000,3.500000,0.020000,0.850000,58.346276,7.000000,-213300.071003,0.000001,4.298710,0.498710,7.619655,-0.006190,0.028291,-120105.974412,83.143477,124715.215686,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.684562,42.000000,-16.346276
90.000000,750.000000,32.000000,0.450000,3.500000,0.070000,0.850000,22.319982,7.000000,456.617557,0.050495,4.489061,0.689061,5.514749,-0.896843,0.638321,322.691375,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112192,1.221005,42.000000,19.680018
100.000000,750.000000,32.000000,0.450000,3.500000,0.020000,0.850000,58.346276,7.000000,-213300.071003,0.000001,4.298710,0.498710,7.619655,-0.006190,0.028291,-120105.974412,83.143477,124715.215686,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.684562,42.000000,-16.346276
110.000000,750.000000,32.000000,0.450000,3.500000,0.070000,0.850000,22.319982,7.000000,456.617557,0.050495,4.489061,0.689061,5.514749,-0.896843,0.638321,322.691375,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112192,1.221005,42.000000,19.680018
