t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,250.000000,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,26.183039,0.156183,78.091378,3.073350,0.521552,531.943278,0.244171,3.660959,1.037979,40.000000,25.519064
10.000000,252.777778,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,26.285308,0.156112,78.923344,3.073350,0.521552,531.943278,0.244171,3.663896,1.037147,40.000000,25.519064
20.000000,255.555556,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,26.387597,0.156041,79.754518,3.073350,0.521552,531.943278,0.244171,3.666834,1.036316,40.000000,25.519064
30.000000,258.333333,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,26.489906,0.155971,80.584899,3.073350,0.521552,531.943278,0.244171,3.669775,1.035486,40.000000,25.519064
40.000000,261.111111,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,26.592234,0.155900,81.414489,3.073350,0.521552,531.943278,0.244171,3.672717,1.034656,40.000000,25.519064
50.000000,263.888889,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,26.694581,0.155829,82.243286,3.073350,0.521552,531.943278,0.244171,3.675662,1.033827,40.000000,25.519064
60.000000,266.666667,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,26.796948,0.155759,83.071290,3.073350,0.521552,531.943278,0.244171,3.678608,1.032999,40.000000,25.519064
70.000000,269.444444,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,26.899334,0.155688,83.898501,3.073350,0.521552,531.943278,0.244171,3.681556,1.032172,40.000000,25.519064
80.000000,272.222222,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.001739,0.155617,84.724919,3.073350,0.521552,531.943278,0.244171,3.684506,1.031346,40.000000,25.519064
90.000000,275.000000,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.104164,0.155546,85.550544,3.073350,0.521552,531.943278,0.244171,3.687458,1.030520,40.000000,25.519064
100.000000,277.777778,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.206609,0.155476,86.375375,3.073350,0.521552,531.943278,0.244171,3.690412,1.029695,40.000000,25.519064
110.000000,280.555556,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.309073,0.155405,87.199412,3.073350,0.521552,531.943278,0.244171,3.693368,1.028871,40.000000,25.519064
120.000000,283.333333,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.411557,0.155334,88.022655,3.073350,0.521552,531.943278,0.244171,3.696325,1.028048,40.000000,25.519064
130.000000,286.111111,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.514060,0.155263,88.845103,3.073350,0.521552,531.943278,0.244171,3.699285,1.027226,40.000000,25.519064
140.000000,288.888889,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.616582,0.155192,89.666758,3.073350,0.521552,531.943278,0.244171,3.702246,1.026404,40.000000,25.519064
150.000000,291.666667,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.719124,0.155122,90.487617,3.073350,0.521552,531.943278,0.244171,3.705209,1.025583,40.000000,25.519064
160.000000,294.444444,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.821686,0.155051,91.307681,3.073350,0.521552,531.943278,0.244171,3.708174,1.024763,40.000000,25.519064
170.000000,297.222222,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,27.924267,0.154980,92.126950,3.073350,0.521552,531.943278,0.244171,3.711141,1.023944,40.000000,25.519064
180.000000,300.000000,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,28.026867,0.154909,92.945424,3.073350,0.521552,531.943278,0.244171,3.714110,1.023125,40.000000,25.519064
190.000000,302.777778,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,28.129487,0.154838,93.763102,3.073350,0.521552,531.943278,0.244171,3.717081,1.022308,40.000000,25.519064
200.000000,305.555556,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,28.232127,0.154767,94.579984,3.073350,0.521552,531.943278,0.244171,3.720053,1.021491,40.000000,25.519064
210.000000,308.333333,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,28.334786,0.154696,95.396070,3.073350,0.521552,531.943278,0.244171,3.723028,1.020675,40.000000,25.519064
220.000000,311.111111,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,28.437465,0.154625,96.211360,3.073350,0.521552,531.943278,0.244171,3.726004,1.019859,40.000000,25.519064
230.000000,313.888889,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,28.540163,0.154554,97.025853,3.073350,0.521552,531.943278,0.244171,3.728982,1.019045,40.000000,25.519064
240.000000,316.666667,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,28.642881,0.154483,97.839549,3.073350,0.521552,531.943278,0.244171,3.731962,1.018231,40.000000,25.519064
250.000000,319.444444,30.000000,0.500000,5.000000,0.140000,0.850000,14.480936,7.000000,8.517582,0.117004,4.384127,0.584127,6.505430,3.384496,0.669637,28.745618,0.154413,98.652448,3.073350,0.521552,531.943278,0.244171,3.734944,1.017418,40.000000,25.519064
