t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
10.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
20.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
30.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
40.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
50.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
60.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
70.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
80.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
90.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
100.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
110.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
120.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
130.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
140.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
150.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
160.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
170.000000,920.000000,35.600000,0.350000,3.028000,0.070000,0.850000,22.319983,7.000000,391.047397,0.050495,4.489061,0.689061,5.514749,1.911594,0.638321,299.478291,0.000000,0.000000,1.362568,0.521552,531.943278,0.244171,3.112191,1.221005,40.000000,17.680017
