t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,800.000000,38.000000,0.900000,2.000000,0.023211,0.850000,52.146823,7.000000,-246484.422047,0.000001,4.386563,0.586563,6.478413,-0.011167,0.026952,-150277.544587,103.985998,166377.596481,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-165.259090,40.000000,-12.146823
10.000000,800.000000,38.000000,0.900000,2.000000,0.121965,0.850000,15.618977,7.000000,27.463970,0.105655,4.400365,0.600365,6.329478,0.470933,0.677503,65.379658,0.129106,206.569171,2.826875,0.521552,531.943278,0.244171,4.104826,0.925740,40.000000,24.381023
20.000000,800.000000,38.000000,0.900000,2.000000,0.031759,0.850000,41.035398,7.000000,-244399.802346,0.000001,4.524734,0.724734,5.243306,-0.036948,0.024338,-149006.090689,103.107677,164972.283916,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-163.715607,40.000000,-1.035398
30.000000,800.000000,38.000000,0.900000,2.000000,0.033979,0.850000,38.927829,7.000000,-141316.595359,0.000001,4.541260,0.741260,5.126409,-0.065962,0.023809,-86133.450012,59.675257,95480.411629,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-94.207209,40.000000,1.072171
40.000000,800.000000,38.000000,0.900000,2.000000,0.041068,0.850000,33.527571,7.000000,1325.190578,0.005331,4.560350,0.760350,4.997696,-4.354236,0.365305,845.954882,0.000000,0.000000,0.062040,0.521552,531.943278,0.244171,2.940508,1.292294,40.000000,6.472429
50.000000,800.000000,38.000000,0.900000,2.000000,0.037988,0.850000,35.657769,7.000000,-1724637.368883,0.000001,4.557105,0.757105,5.019121,0.236515,0.022960,-1051834.469406,726.781521,1162850.434345,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-1161.561386,40.000000,4.342231
60.000000,800.000000,38.000000,0.900000,2.000000,0.020000,0.850000,58.346277,7.000000,-207116.061869,0.000001,4.298710,0.498710,7.619654,-0.007733,0.028291,-126265.944290,87.398784,139838.054905,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-138.807401,40.000000,-18.346277
70.000000,800.000000,38.000000,0.900000,2.000000,0.195694,0.850000,12.313987,7.000000,29.202738,0.126692,4.353079,0.553079,6.870632,0.264212,0.616245,66.193420,0.128544,205.669736,2.983143,0.521552,531.943278,0.244171,4.321363,0.879352,40.000000,27.686013
80.000000,800.000000,38.000000,0.900000,2.000000,0.031146,0.850000,41.660594,7.000000,-256250.544229,0.000001,4.518992,0.718992,5.285180,-0.032739,0.024493,-156234.110246,108.100793,172961.269372,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-171.710335,40.000000,-1.660594
90.000000,800.000000,38.000000,0.900000,2.000000,0.028038,0.850000,45.177479,7.000000,-275665.917817,0.000001,4.480747,0.680747,5.582106,-0.020024,0.025346,-168075.959592,116.281143,186049.828618,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-184.837139,40.000000,-5.177479
100.000000,800.000000,38.000000,0.900000,2.000000,0.123323,0.850000,15.521342,7.000000,27.563774,0.106650,4.398977,0.598977,6.344145,0.463616,0.677127,65.389405,0.129099,206.558398,2.850138,0.521552,531.943278,0.244171,4.110942,0.924362,40.000000,24.478658
110.000000,800.000000,38.000000,0.900000,2.000000,0.022048,0.850000,54.209422,7.000000,-233719.467106,0.000001,4.357008,0.557008,6.822163,-0.009793,0.027407,-142491.927039,98.607693,157772.309118,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-156.683358,40.000000,-14.209422
120.000000,800.000000,38.000000,0.900000,2.000000,0.210867,0.850000,11.925314,7.000000,28.902462,0.122692,4.347525,0.547525,6.940321,0.245353,0.595203,66.605594,0.128259,205.214169,2.735630,0.521552,531.943278,0.244171,4.346562,0.874254,40.000000,28.074686
130.000000,800.000000,38.000000,0.900000,2.000000,0.033334,0.850000,39.515817,7.000000,-186346.444470,0.000001,4.537112,0.737112,5.155258,-0.054010,0.023958,-113598.112837,78.647846,125836.554157,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-124.567499,40.000000,0.484183
140.000000,800.000000,38.000000,0.900000,2.000000,0.050847,0.850000,28.350645,7.000000,232.729758,0.021753,4.544369,0.744369,5.104998,-0.446221,0.538524,202.133538,0.034636,55.417844,0.540445,0.521552,531.943278,0.244171,3.112473,1.220894,40.000000,11.649355
150.000000,800.000000,38.000000,0.900000,2.000000,0.023619,0.850000,51.465623,7.000000,-250523.410301,0.000001,4.396288,0.596288,6.372760,-0.011695,0.026800,-152741.009438,105.687759,169100.414912,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-167.972184,40.000000,-11.465623
160.000000,800.000000,38.000000,0.900000,2.000000,0.148633,0.850000,14.036190,7.000000,28.811446,0.121015,4.377757,0.577757,6.577157,0.362146,0.663967,65.534630,0.128999,206.397884,3.143597,0.521552,531.943278,0.244171,4.206785,0.903303,40.000000,25.963810
170.000000,800.000000,38.000000,0.900000,2.000000,0.034389,0.850000,38.563770,7.000000,-100337.515897,0.000001,4.543639,0.743639,5.110008,-0.076530,0.023716,-61139.437761,42.409394,67855.029769,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-66.579448,40.000000,1.436230
180.000000,800.000000,38.000000,0.900000,2.000000,0.040369,0.850000,33.985414,7.000000,-95.804993,0.004112,4.560141,0.760141,4.999075,-0.751708,0.337603,-0.139892,0.174367,278.986619,0.026345,0.521552,531.943278,0.244171,3.750874,1.013097,40.000000,6.014586
190.000000,800.000000,38.000000,0.900000,2.000000,0.020348,0.850000,57.590639,7.000000,-211996.889076,0.000001,4.309164,0.509164,7.463220,-0.008058,0.028132,-129242.864626,89.455241,143128.385414,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-142.087279,40.000000,-17.590639
200.000000,800.000000,38.000000,0.900000,2.000000,0.211632,0.850000,11.907228,7.000000,28.881108,0.122415,4.347267,0.547267,6.943594,0.244518,0.594066,66.629458,0.128242,205.187793,2.720631,0.521552,531.943278,0.244171,4.347714,0.874022,40.000000,28.092772
210.000000,800.000000,38.000000,0.900000,2.000000,0.026152,0.850000,47.643565,7.000000,-269764.185327,0.000001,4.449298,0.649298,5.852475,-0.015719,0.025926,-164476.367407,113.794545,182071.271368,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-180.890030,40.000000,-7.643565
220.000000,800.000000,38.000000,0.900000,2.000000,0.079933,0.850000,20.343897,7.000000,20.045518,0.063616,4.464839,0.664839,5.715671,1.017361,0.659071,63.578569,0.130350,208.559880,1.729013,0.521552,531.943278,0.244171,3.845289,0.988222,40.000000,19.656103
230.000000,800.000000,38.000000,0.900000,2.000000,0.039903,0.850000,34.298768,7.000000,-211.397876,0.003296,4.559842,0.759842,5.001037,-0.455799,0.315345,-70.422979,0.222918,356.669110,0.002423,0.521552,531.943278,0.244171,4.063665,0.935117,40.000000,5.701232
240.000000,800.000000,38.000000,0.900000,2.000000,0.026563,0.850000,47.081382,7.000000,-271776.813507,0.000001,4.456720,0.656720,5.786331,-0.016534,0.025795,-165703.912146,114.642533,183428.052017,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-182.239389,40.000000,-7.081382
250.000000,800.000000,38.000000,0.900000,2.000000,0.110998,0.850000,16.497306,7.000000,26.477991,0.096790,4.412790,0.612790,6.201142,0.541123,0.678956,65.265657,0.129184,206.695175,2.611054,0.521552,531.943278,0.244171,4.051006,0.938038,40.000000,23.502694
260.000000,800.000000,38.000000,0.900000,2.000000,0.057919,0.850000,25.658709,7.000000,192.605417,0.032894,4.523805,0.723805,5.250036,-12.711580,0.590531,177.314903,0.051781,82.849384,0.861735,0.521552,531.943278,0.244171,3.239837,1.172898,40.000000,14.341291
270.000000,800.000000,38.000000,0.900000,2.000000,0.023565,0.850000,51.554860,7.000000,-250000.956128,0.000001,4.395016,0.595016,6.386378,-0.011623,0.026820,-152422.353525,105.467632,168748.210904,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-167.621251,40.000000,-11.554860
280.000000,800.000000,38.000000,0.900000,2.000000,0.110612,0.850000,16.531416,7.000000,26.436529,0.096452,4.413270,0.613270,6.196289,0.544023,0.678951,65.260006,0.129188,206.701420,2.602567,0.521552,531.943278,0.244171,4.048962,0.938512,40.000000,23.468584
290.000000,800.000000,38.000000,0.900000,2.000000,0.023622,0.850000,51.460378,7.000000,-250554.046664,0.000001,4.396363,0.596363,6.371961,-0.011699,0.026799,-152759.695208,105.700667,169121.067920,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-167.992762,40.000000,-11.460378
300.000000,800.000000,38.000000,0.900000,2.000000,0.195762,0.850000,12.312094,7.000000,29.201876,0.126681,4.353052,0.553052,6.870968,0.264116,0.616156,66.195028,0.128542,205.667960,2.982240,0.521552,531.943278,0.244171,4.321487,0.879327,40.000000,27.687906
310.000000,800.000000,38.000000,0.900000,2.000000,0.021329,0.850000,55.580890,7.000000,-224966.231197,0.000001,4.337439,0.537439,7.070573,-0.009025,0.027705,-137153.142263,94.919661,151871.457081,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-150.802075,40.000000,-15.580890
320.000000,800.000000,38.000000,0.900000,2.000000,0.186329,0.850000,12.586048,7.000000,29.281422,0.127742,4.356972,0.556972,6.822608,0.278269,0.627840,65.994017,0.128681,205.890133,3.088259,0.521552,531.943278,0.244171,4.303390,0.883025,40.000000,27.413952
330.000000,800.000000,38.000000,0.900000,2.000000,0.030238,0.850000,42.625825,7.000000,-267536.275716,0.000001,4.509445,0.709445,5.356297,-0.027866,0.024730,-163117.517945,112.855851,180569.362234,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-179.327974,40.000000,-2.625825
340.000000,800.000000,38.000000,0.900000,2.000000,0.040650,0.850000,33.800003,7.000000,21.454755,0.004602,4.560258,0.760258,4.998304,-1.092617,0.349403,71.428450,0.124927,199.883563,0.040692,0.521552,531.943278,0.244171,3.478842,1.092318,40.000000,6.199997
350.000000,800.000000,38.000000,0.900000,2.000000,0.026681,0.850000,46.922616,7.000000,-272287.006656,0.000001,4.458792,0.658792,5.768133,-0.016780,0.025758,-166015.089800,114.857494,183771.990454,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-182.581255,40.000000,-6.922616
