t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,750.000000,32.000000,0.450000,3.500000,0.121078,1.000000,15.683924,7.000000,7.316410,0.104994,4.401288,0.601288,6.319766,6.170925,0.677727,46.360716,0.142244,213.366026,2.811277,0.616283,865.194553,0.244913,3.032439,1.253117,42.000000,26.316076
10.000000,750.000000,32.000000,0.450000,3.500000,0.106973,1.000000,16.866200,7.000000,2.028983,0.093164,4.417969,0.617969,6.149180,-0.233569,0.678681,43.711565,0.144074,216.111076,2.519340,0.616283,865.194553,0.244913,2.999087,1.267052,42.000000,25.133800
20.000000,750.000000,32.000000,0.450000,3.500000,0.094997,1.000000,18.154835,7.000000,117.231504,0.081192,4.435806,0.635806,5.976662,0.560311,0.674537,117.594888,0.093035,139.553177,2.206718,0.616283,865.194553,0.244913,2.791146,1.361448,42.000000,23.845165
30.000000,750.000000,32.000000,0.450000,3.500000,0.083719,1.000000,19.717272,7.000000,220.504577,0.068298,4.456729,0.656729,5.786256,13.004852,0.664394,182.114230,0.048465,72.698235,1.857929,0.616283,865.194553,0.244913,2.622091,1.449225,42.000000,22.282728
40.000000,750.000000,32.000000,0.450000,3.500000,0.073359,1.000000,21.590303,7.000000,375.270472,0.055068,4.480381,0.680381,5.585109,4.111947,0.646649,275.453598,0.000000,0.000000,1.491057,0.616283,865.194553,0.244913,2.458632,1.545575,42.000000,20.409697
50.000000,750.000000,32.000000,0.450000,3.500000,0.064090,1.000000,23.793860,7.000000,329.761236,0.042110,4.505492,0.705492,5.386312,-2.517414,0.619215,245.875264,0.004419,6.629051,1.125130,0.616283,865.194553,0.244913,2.429578,1.564057,42.000000,18.206140
60.000000,750.000000,32.000000,0.450000,3.500000,0.056089,1.000000,26.290958,7.000000,174.872942,0.030070,4.529299,0.729299,5.210485,-1.707062,0.579556,151.774214,0.069424,104.136559,0.780580,0.616283,865.194553,0.244913,2.549725,1.490357,42.000000,15.709042
70.000000,750.000000,32.000000,0.450000,3.500000,0.049483,1.000000,28.956173,7.000000,116.248604,0.019533,4.547916,0.747916,5.080785,-1.141075,0.524613,117.074899,0.093395,140.091990,0.476109,0.616283,865.194553,0.244913,2.579737,1.473018,42.000000,13.043827
80.000000,750.000000,32.000000,0.450000,3.500000,0.044294,1.000000,31.584251,7.000000,85.989525,0.010878,4.558256,0.758256,5.011501,-0.715027,0.449549,99.779309,0.105342,158.013680,0.224242,0.616283,865.194553,0.244913,2.593084,1.465437,42.000000,10.415749
90.000000,750.000000,32.000000,0.450000,3.500000,0.040400,1.000000,33.964970,7.000000,51.205870,0.004166,4.560156,0.760156,4.998976,-0.348172,0.338948,80.394865,0.118733,178.099841,0.027919,0.616283,865.194553,0.244913,2.625669,1.447250,42.000000,8.035030
