t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,750.000000,32.000000,0.450000,3.500000,0.020000,0.850000,58.346276,7.000000,-213300.071003,0.000001,4.298710,0.498710,7.619655,-0.006190,0.028291,-120105.974412,83.143477,124715.215686,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.684562,42.000000,-16.346276
10.000000,750.000000,32.000000,0.450000,3.500000,0.040307,0.850000,34.026901,7.000000,49.447805,0.004003,4.560108,0.760108,4.999287,-0.337944,0.334836,79.415754,0.119410,179.114395,0.023154,0.521552,531.943278,0.244171,3.414388,1.112937,42.000000,7.973099
20.000000,750.000000,32.000000,0.450000,3.500000,0.026150,0.850000,47.645367,7.000000,-258751.067312,0.000001,4.449274,0.649274,5.852691,-0.009375,0.025927,-145709.728713,100.830551,151245.825892,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-150.064609,42.000000,-5.645367
30.000000,750.000000,32.000000,0.450000,3.500000,0.034273,0.850000,38.665850,7.000000,-220008.592185,0.000001,4.542987,0.742987,5.114493,-0.014128,0.023742,-123885.062705,85.754071,128631.106975,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-127.356177,42.000000,3.334150
40.000000,750.000000,32.000000,0.450000,3.500000,0.028983,0.850000,44.042346,7.000000,-258712.422352,0.000001,4.494079,0.694079,5.474877,-0.010916,0.025074,-145687.958980,100.815512,151223.268095,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-149.997245,42.000000,-2.042346
50.000000,750.000000,32.000000,0.450000,3.500000,0.032159,0.850000,40.637901,7.000000,-241852.431341,0.000001,4.528193,0.728193,5.218394,-0.012778,0.024239,-136190.277907,94.254514,141381.770967,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-140.121634,42.000000,1.362099
60.000000,750.000000,32.000000,0.450000,3.500000,0.030137,0.850000,42.736941,7.000000,-254710.334561,0.000001,4.508296,0.708296,5.364987,-0.011573,0.024757,-143433.476552,99.258116,148887.173403,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-147.646934,42.000000,-0.736941
70.000000,750.000000,32.000000,0.450000,3.500000,0.031366,0.850000,41.433467,7.000000,-247796.225703,0.000001,4.521119,0.721119,5.269586,-0.012297,0.024437,-139538.575257,96.567518,144851.276681,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-143.598214,42.000000,0.566533
80.000000,750.000000,32.000000,0.450000,3.500000,0.030585,0.850000,42.251806,7.000000,-252511.318863,0.000001,4.513239,0.713239,5.327807,-0.011834,0.024638,-142194.712560,98.402377,147603.566154,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-146.358384,42.000000,-0.251806
90.000000,750.000000,32.000000,0.450000,3.500000,0.031059,0.850000,41.751838,7.000000,-249788.920956,0.000001,4.518124,0.718124,5.291566,-0.012113,0.024516,-140661.113458,97.342967,146014.450765,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-144.764384,42.000000,0.248162
