t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,900.000000,28.000000,0.600000,4.000000,0.147578,1.000000,14.087688,7.000000,9.227545,0.120574,4.378495,0.578495,6.568766,2.689644,0.664718,50.954689,0.139071,250.326902,3.136670,0.616283,865.194553,0.244913,3.184279,1.193363,38.000000,23.912312
10.000000,900.000000,28.000000,0.600000,4.000000,0.133877,1.000000,14.832069,7.000000,7.978388,0.113601,4.389149,0.589149,6.449977,4.076514,0.672960,50.485490,0.139395,250.910322,3.004789,0.616283,865.194553,0.244913,3.157632,1.203434,38.000000,23.167931
20.000000,900.000000,28.000000,0.600000,4.000000,0.122665,1.000000,15.568376,7.000000,7.549735,0.106171,4.399646,0.599646,6.337070,6.335930,0.677314,50.647770,0.139283,250.708537,2.838961,0.616283,865.194553,0.244913,3.129807,1.214132,38.000000,22.431624
30.000000,900.000000,28.000000,0.600000,4.000000,0.111817,1.000000,16.425538,7.000000,13.768109,0.097504,4.411780,0.611780,6.211385,2.987742,0.678955,55.169686,0.136159,245.085806,2.628906,0.616283,865.194553,0.244913,3.084694,1.231889,38.000000,21.574462
40.000000,900.000000,28.000000,0.600000,4.000000,0.101459,1.000000,17.420627,7.000000,19.916027,0.087872,4.425696,0.625696,6.073240,1.806423,0.677453,59.702135,0.133028,239.449977,2.382778,0.616283,865.194553,0.244913,3.036501,1.251440,38.000000,20.579373
50.000000,900.000000,28.000000,0.600000,4.000000,0.091666,1.000000,18.575036,7.000000,141.187287,0.077548,4.441520,0.641520,5.923432,10.147032,0.672294,135.881314,0.080403,144.725739,2.109202,0.616283,865.194553,0.244913,2.790038,1.361989,38.000000,19.424964
60.000000,900.000000,28.000000,0.600000,4.000000,0.082531,1.000000,19.907467,7.000000,217.779688,0.066848,4.459209,0.659209,5.764482,2.321137,0.662848,182.831271,0.047970,86.346284,1.818129,0.616283,865.194553,0.244913,2.642453,1.438057,38.000000,18.092533
70.000000,900.000000,28.000000,0.600000,4.000000,0.074151,1.000000,21.428028,7.000000,386.119799,0.056127,4.478406,0.678406,5.601367,-3.056165,0.648398,282.981873,0.000000,0.000000,1.520688,0.616283,865.194553,0.244913,2.461777,1.543600,38.000000,16.571972
80.000000,900.000000,28.000000,0.600000,4.000000,0.066625,1.000000,23.128997,7.000000,277.299938,0.045760,4.498275,0.698275,5.441983,-2.831104,0.628211,216.835250,0.024480,44.064376,1.228755,0.616283,865.194553,0.244913,2.500979,1.519405,38.000000,14.871003
90.000000,900.000000,28.000000,0.600000,4.000000,0.060040,1.000000,24.974202,7.000000,144.827603,0.036114,4.517434,0.717434,5.296653,-2.067261,0.601673,137.553393,0.079248,142.646609,0.954047,0.616283,865.194553,0.244913,2.638922,1.439982,38.000000,13.025798
