t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,800.000000,38.000000,0.900000,2.000000,0.020000,0.850000,58.346277,7.000000,-207116.061869,0.000001,4.298710,0.498710,7.619654,-0.007733,0.028291,-126265.944290,87.398784,139838.054905,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-138.807401,40.000000,-18.346277
10.000000,800.000000,38.000000,0.900000,2.000000,0.070000,0.850000,22.319983,7.000000,14.581714,0.050495,4.489061,0.689061,5.514749,1.599845,0.638321,61.289750,0.131931,211.089665,1.362568,0.521552,531.943278,0.244171,3.762693,1.009915,40.000000,17.680017
20.000000,800.000000,38.000000,0.900000,2.000000,0.020000,0.850000,58.346277,7.000000,-207116.061869,0.000001,4.298710,0.498710,7.619654,-0.007733,0.028291,-126265.944290,87.398784,139838.054905,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-138.807401,40.000000,-18.346277
30.000000,800.000000,38.000000,0.900000,2.000000,0.070000,0.850000,22.319983,7.000000,14.581714,0.050495,4.489061,0.689061,5.514749,1.599845,0.638321,61.289750,0.131931,211.089665,1.362568,0.521552,531.943278,0.244171,3.762693,1.009915,40.000000,17.680017
40.000000,800.000000,38.000000,0.900000,2.000000,0.020000,0.850000,58.346277,7.000000,-207116.061869,0.000001,4.298710,0.498710,7.619654,-0.007733,0.028291,-126265.944290,87.398784,139838.054905,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-138.807401,40.000000,-18.346277
50.000000,800.000000,38.000000,0.900000,2.000000,0.070000,0.850000,22.319983,7.000000,14.581714,0.050495,4.489061,0.689061,5.514749,1.599845,0.638321,61.289750,0.131931,211.089665,1.362568,0.521552,531.943278,0.244171,3.762693,1.009915,40.000000,17.680017
60.000000,800.000000,38.000000,0.900000,2.000000,0.020000,0.850000,58.346277,7.000000,-207116.061869,0.000001,4.298710,0.498710,7.619654,-0.007733,0.028291,-126265.944290,87.398784,139838.054905,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-138.807401,40.000000,-18.346277
70.000000,800.000000,38.000000,0.900000,2.000000,0.070000,0.850000,22.319983,7.000000,14.581714,0.050495,4.489061,0.689061,5.514749,1.599845,0.638321,61.289750,0.131931,211.089665,1.362568,0.521552,531.943278,0.244171,3.762693,1.009915,40.000000,17.680017
80.000000,800.000000,38.000000,0.900000,2.000000,0.020000,0.850000,58.346277,7.000000,-207116.061869,0.000001,4.298710,0.498710,7.619654,-0.007733,0.028291,-126265.944290,87.398784,139838.054905,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-138.807401,40.000000,-18.346277
90.000000,800.000000,38.000000,0.900000,2.000000,0.070000,0.850000,22.319983,7.000000,14.581714,0.050495,4.489061,0.689061,5.514749,1.599845,0.638321,61.289750,0.131931,211.089665,1.362568,0.521552,531.943278,0.244171,3.762693,1.009915,40.000000,17.680017
