t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,750.000000,32.000000,0.450000,3.500000,0.023211,0.850000,52.146823,7.000000,-244680.732302,0.000001,4.386563,0.586563,6.478414,-0.007843,0.026952,-137783.535015,95.355136,143032.703982,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-141.914197,42.000000,-10.146823
10.000000,750.000000,32.000000,0.450000,3.500000,0.099677,0.850000,17.613317,7.000000,316.114886,0.086081,4.428364,0.628364,6.047454,8.802684,0.676821,244.255800,0.005538,8.307140,2.335952,0.521552,531.943278,0.244171,3.298612,1.152000,42.000000,24.386683
20.000000,750.000000,32.000000,0.450000,3.500000,0.036711,0.850000,36.632417,7.000000,-183272.963656,0.000001,4.553718,0.753718,5.041673,-0.015834,0.023217,-103190.906728,71.458548,107187.822552,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-105.902161,42.000000,5.367583
30.000000,750.000000,32.000000,0.450000,3.500000,0.023744,0.850000,51.260900,7.000000,-248274.514417,0.000001,4.399202,0.599202,6.341772,-0.008118,0.026754,-139808.008002,96.753642,145130.462891,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-143.999318,42.000000,-9.260900
40.000000,750.000000,32.000000,0.450000,3.500000,0.104426,0.850000,17.114761,7.000000,47.974436,0.090767,4.421442,0.621442,6.114814,-9.758800,0.678244,73.277246,0.123650,185.475118,2.457838,0.521552,531.943278,0.244171,3.925986,0.967910,42.000000,24.885239
50.000000,750.000000,32.000000,0.450000,3.500000,0.020488,0.850000,57.293090,7.000000,-219150.566234,0.000001,4.313309,0.513309,7.402942,-0.006442,0.028069,-123401.713881,85.420174,128130.260923,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-127.085008,42.000000,-15.293090
60.000000,750.000000,32.000000,0.450000,3.500000,0.112340,0.850000,16.380316,7.000000,28.317152,0.097955,4.411143,0.611143,6.217861,73.362518,0.678944,60.316606,0.132603,198.904932,2.640150,0.521552,531.943278,0.244171,4.024652,0.944181,42.000000,25.619684
70.000000,750.000000,32.000000,0.450000,3.500000,0.024455,0.850000,50.130365,7.000000,-252353.604565,0.000001,4.415185,0.615185,6.177006,-0.008486,0.026499,-142105.867904,98.341004,147511.505322,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-146.364377,42.000000,-8.130365
80.000000,750.000000,32.000000,0.450000,3.500000,0.087968,0.850000,19.080042,7.000000,116.572750,0.073341,4.448306,0.648306,5.861428,-21.510940,0.669108,117.186344,0.093318,139.976511,1.995546,0.521552,531.943278,0.244171,3.652887,1.040273,42.000000,22.919958
90.000000,750.000000,32.000000,0.450000,3.500000,0.022109,0.850000,54.094979,7.000000,-235795.261351,0.000001,4.358647,0.558647,6.802152,-0.007276,0.027382,-132778.113054,91.897390,137846.085746,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-136.755496,42.000000,-12.094979
100.000000,750.000000,32.000000,0.450000,3.500000,0.171565,0.850000,13.076530,7.000000,11.788117,0.127198,4.363999,0.563999,6.737606,1.629119,0.644038,48.412168,0.140827,211.240311,3.180126,0.521552,531.943278,0.244171,4.295234,0.884701,42.000000,28.923470
110.000000,750.000000,32.000000,0.450000,3.500000,0.020000,0.850000,58.346276,7.000000,-213300.071003,0.000001,4.298710,0.498710,7.619655,-0.006190,0.028291,-120105.974412,83.143477,124715.215686,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.684562,42.000000,-16.346276
120.000000,750.000000,32.000000,0.450000,3.500000,0.206455,0.850000,12.032346,7.000000,11.449711,0.124148,4.349053,0.549053,6.921003,1.332574,0.601619,49.024231,0.140404,210.606092,2.817449,0.521552,531.943278,0.244171,4.365856,0.870391,42.000000,29.967654
130.000000,750.000000,32.000000,0.450000,3.500000,0.033280,0.850000,39.565687,7.000000,-231372.654631,0.000001,4.536743,0.736743,5.157838,-0.013481,0.023971,-130286.741136,90.176351,135264.526165,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-133.995840,42.000000,2.434313
140.000000,750.000000,32.000000,0.450000,3.500000,0.050810,0.850000,28.366563,7.000000,125.368648,0.021693,4.544467,0.744467,5.104322,-1.249863,0.538170,122.395224,0.089719,134.579069,0.538720,0.521552,531.943278,0.244171,3.327987,1.141831,42.000000,13.633437
150.000000,750.000000,32.000000,0.450000,3.500000,0.023619,0.850000,51.465612,7.000000,-247472.823914,0.000001,4.396288,0.596288,6.372759,-0.008053,0.026800,-139356.394433,96.441667,144662.500911,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-143.534270,42.000000,-9.465612
160.000000,750.000000,32.000000,0.450000,3.500000,0.148488,0.850000,14.043208,7.000000,10.608536,0.120955,4.377858,0.577858,6.576012,2.192282,0.664071,47.722750,0.141303,211.954687,3.142675,0.521552,531.943278,0.244171,4.232350,0.897846,42.000000,27.956792
170.000000,750.000000,32.000000,0.450000,3.500000,0.022667,0.850000,53.089328,7.000000,-240533.240697,0.000001,4.373062,0.573062,6.631043,-0.007563,0.027162,-135447.142754,93.741156,140611.734321,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-139.506729,42.000000,-11.089328
180.000000,750.000000,32.000000,0.450000,3.500000,0.151798,0.850000,13.886077,7.000000,10.854443,0.122254,4.375606,0.575606,6.601743,2.076389,0.661620,47.841262,0.141221,211.831884,3.161612,0.521552,531.943278,0.244171,4.242412,0.895717,42.000000,28.113923
190.000000,750.000000,32.000000,0.450000,3.500000,0.024139,0.850000,50.626140,7.000000,-250640.817395,0.000001,4.408201,0.608201,6.247935,-0.008322,0.026611,-141141.009365,97.674479,146511.718904,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-145.371575,42.000000,-8.626140
200.000000,750.000000,32.000000,0.450000,3.500000,0.109296,0.850000,16.649819,7.000000,7.921278,0.095282,4.414935,0.614935,6.179520,14.499839,0.678899,47.351232,0.141560,212.339654,2.573108,0.521552,531.943278,0.244171,4.066180,0.934538,42.000000,25.350181
210.000000,750.000000,32.000000,0.450000,3.500000,0.024233,0.850000,50.477598,7.000000,-251166.997107,0.000001,4.410298,0.610298,6.226467,-0.008370,0.026577,-141437.420383,97.879240,146818.860001,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-145.676619,42.000000,-8.477598
220.000000,750.000000,32.000000,0.450000,3.500000,0.081390,0.850000,20.095637,7.000000,250.134553,0.065439,4.461647,0.661647,5.743240,4.116630,0.661258,200.342774,0.035873,53.809818,1.779329,0.521552,531.943278,0.244171,3.333974,1.139781,42.000000,21.904363
