time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,2.0000,0.0000,0.0000,5.0000,2.0000,0.2000
0.100,2.0000,-0.2862,0.4973,3.6950,2.2862,0.4286
0.200,2.0000,0.0877,0.8349,8.6950,1.9123,0.6199
0.300,2.0000,0.5371,1.7182,3.6950,1.4629,0.7661
0.400,2.0000,1.1793,2.0453,-1.3050,0.8207,0.8482
0.500,2.0000,0.8411,1.8158,-6.3050,1.1589,0.9641
0.600,2.0000,1.2223,1.1221,-1.3050,0.7777,1.0419
0.700,2.0000,0.6515,0.8998,0.7925,1.3485,1.1767
0.800,2.0000,0.9986,0.9383,5.7925,1.0014,1.2769
0.900,2.0000,1.6065,1.4305,0.7925,0.3935,1.3162
1.000,2.0000,0.1660,1.4617,5.7925,1.8340,1.4996
1.100,2.0000,0.6524,2.0455,0.7925,1.3476,1.6344
1.200,2.0000,1.3161,2.0689,-1.1573,0.6839,1.7028
1.300,2.0000,-0.1846,1.9364,3.8427,2.1846,1.9212
1.400,2.0000,0.6069,2.2572,-1.1573,1.3931,2.0605
1.500,2.0000,1.2181,2.0924,-6.1573,0.7819,2.1387
1.600,2.0000,0.6957,1.3819,-1.1573,1.3043,2.2692
1.700,2.0000,1.1108,1.2173,-6.1573,0.8892,2.3581
1.800,2.0000,1.2632,0.5222,-1.1573,0.7368,2.4318
1.900,2.0000,0.5644,0.3170,3.8427,1.4356,2.5753
2.000,2.0000,0.8459,0.6733,8.8427,1.1541,2.6907
2.100,2.0000,1.5937,1.4795,3.8427,0.4063,2.7314
2.200,2.0000,0.3160,1.8102,-0.5379,1.6840,2.8998
2.300,2.0000,0.6909,1.7492,1.2961,1.3091,3.0307
2.400,2.0000,1.3149,1.8209,1.9087,0.6851,3.0992
2.500,2.0000,-0.1679,1.9947,6.9087,2.1679,3.3160
2.600,2.0000,0.7744,2.6134,1.9087,1.2256,3.4385
2.700,2.0000,1.7205,2.7229,-3.0913,0.2795,3.4665
2.800,2.0000,0.5706,2.3410,-8.0913,1.4294,3.6094
2.900,2.0000,0.8804,1.4997,-3.0913,1.1196,3.7214
3.000,2.0000,1.3387,1.1202,1.9087,0.6613,3.7875
3.100,2.0000,0.1054,1.2831,6.9087,1.8946,3.9770
3.200,2.0000,0.5832,1.9849,1.9087,1.4168,4.1187
3.300,2.0000,1.2433,2.1274,-0.2991,0.7567,4.1943
3.400,2.0000,-0.1792,2.0445,4.7009,2.1792,4.4123
3.500,2.0000,0.6784,2.4475,-0.2991,1.3216,4.5444
3.600,2.0000,1.4200,2.3552,-5.2991,0.5800,4.6024
3.700,2.0000,-0.1883,1.8021,-0.2991,2.1883,4.8213
3.800,2.0000,0.3928,1.7188,4.7009,1.6072,4.9820
3.900,2.0000,1.0072,2.1631,-0.2991,0.9928,5.0812
4.000,2.0000,0.4859,2.0998,2.0064,1.5141,5.2327
4.100,2.0000,1.1318,2.2629,-0.5285,0.8682,5.3195
4.200,2.0000,0.8656,2.1125,-3.8211,1.1344,5.4329
4.300,2.0000,1.4567,1.6551,1.1789,0.5433,5.4872
4.400,2.0000,-0.0114,1.7410,6.1789,2.0114,5.6884
4.500,2.0000,0.3215,2.3207,1.1789,1.6785,5.8562
4.600,2.0000,0.9090,2.4209,0.0036,1.0910,5.9653
4.700,2.0000,1.7033,2.3332,-4.9964,0.2967,5.9950
4.800,2.0000,0.3225,1.7724,0.0036,1.6775,6.1628
4.900,2.0000,0.7136,1.7641,3.8767,1.2864,6.2914
5.000,2.0000,1.4710,2.0858,-1.1233,0.5290,6.3443
5.100,2.0267,0.0353,1.9381,3.8767,1.9914,6.5434
5.200,2.0533,0.8084,2.3193,-1.1233,1.2450,6.6679
5.300,2.0800,1.5497,2.1311,-6.1233,0.5303,6.7210
5.400,2.1067,-0.0658,1.4830,-1.1233,2.1724,6.9382
5.500,2.1333,0.3632,1.3149,3.8767,1.7702,7.1152
5.600,2.1600,0.8192,1.6873,1.6046,1.3408,7.2493
5.700,2.1867,1.5106,1.7736,2.3193,0.6761,7.3169
5.800,2.2133,0.1847,1.9619,7.3193,2.0287,7.5198
5.900,2.2400,0.8769,2.6868,2.3193,1.3631,7.6561
6.000,2.2667,1.7221,2.8325,-2.6807,0.5445,7.7105
6.100,2.2933,0.6290,2.4891,-7.6807,1.6643,7.8770
6.200,2.3200,1.0261,1.6786,-2.6807,1.2939,8.0064
6.300,2.3467,1.4369,1.3283,0.3655,0.9098,8.0973
6.400,2.3733,-0.1970,1.3423,5.3655,2.5704,8.3544
6.500,2.4000,0.5013,1.8217,0.3655,1.8987,8.5442
6.600,2.4267,1.0070,1.8255,4.8461,1.4196,8.6862
6.700,2.4533,-0.0651,2.3044,-0.1539,2.5185,8.9381
6.800,2.4800,0.6152,2.2210,3.5000,1.8648,9.1245
6.900,2.5067,1.4299,2.5124,-0.7605,1.0768,9.2322
7.000,2.5333,0.1174,2.3993,4.2395,2.4159,9.4738
7.100,2.5600,0.7718,2.8242,-0.7605,1.7882,9.6526
7.200,2.5867,1.6540,2.6695,-5.7605,0.9327,9.7459
7.300,2.6133,0.3059,2.0353,-0.7605,2.3074,9.9766
7.400,2.6400,0.7261,1.9509,1.8895,1.9139,10.1680
7.500,2.6667,1.4531,2.0736,4.7470,1.2136,10.2894
7.600,2.6933,0.3045,2.5027,-0.2530,2.3888,10.5283
7.700,2.7200,0.8703,2.4623,0.2060,1.8497,10.7132
7.800,2.7467,1.7344,2.3953,-4.7940,1.0123,10.8145
7.900,2.7733,0.4040,1.8494,0.2060,2.3693,11.0514
8.000,2.8000,0.8630,1.8496,5.2060,1.9370,11.2451
8.100,2.8267,1.7840,2.2817,0.2060,1.0426,11.3494
8.200,2.8533,0.7053,2.2211,5.2060,2.1480,11.5642
8.300,2.8800,1.6496,2.6681,0.2060,1.2304,11.6872
8.400,2.9067,0.6038,2.6188,4.7476,2.3029,11.9175
8.500,2.9333,1.5815,3.0288,-0.2524,1.3519,12.0527
8.600,2.9600,0.5792,2.9381,0.5950,2.3808,12.2908
8.700,2.9867,1.4442,2.9398,-4.1346,1.5424,12.4450
8.800,3.0133,0.1069,2.4884,0.8654,2.9064,12.7357
8.900,3.0400,0.6415,2.5818,5.8654,2.3985,12.9755
9.000,3.0667,1.6822,3.0970,0.8654,1.3845,13.1140
