time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,-0.8080,0.0000,0.0000
0.100,0.0000,-0.4106,-0.0425,3.8191,0.4106,0.0411
0.200,0.0000,-0.2234,0.3300,2.1076,0.2234,0.0634
0.300,0.0000,0.0666,0.5059,-0.4441,-0.0666,0.0701
0.400,0.0000,0.0835,0.4950,-1.9348,-0.0835,0.0784
0.500,0.0000,-0.0014,0.3395,-0.5346,0.0014,0.0786
0.600,0.0000,-0.4572,0.2901,2.5346,0.4572,0.1243
0.700,0.0000,-0.2573,0.5381,0.0003,0.2573,0.1500
0.800,0.0000,-0.0168,0.5090,-2.0598,0.0168,0.1517
0.900,0.0000,-0.2941,0.2915,0.6154,0.2941,0.1811
1.000,0.0000,-0.1068,0.3305,0.0744,0.1068,0.1918
1.100,0.0000,0.1298,0.2936,-1.5082,-0.1298,0.2048
1.200,0.0000,-0.0076,0.1799,-1.2408,0.0076,0.2055
1.300,0.0000,-0.5104,0.0594,3.2228,0.5104,0.2566
1.400,0.0000,-0.3642,0.3846,1.0359,0.3642,0.2930
1.500,0.0000,-0.1644,0.4726,0.9576,0.1644,0.3094
1.600,0.0000,0.1375,0.5265,-2.1511,-0.1375,0.3232
1.700,0.0000,0.0344,0.3460,-0.0247,-0.0344,0.3266
1.800,0.0000,0.2207,0.3648,-1.8586,-0.2207,0.3487
1.900,0.0000,0.1193,0.2048,-1.3640,-0.1193,0.3606
2.000,0.0000,-0.0357,0.1075,2.5850,0.0357,0.3642
2.100,0.0000,0.0212,0.3329,-1.7475,-0.0212,0.3663
2.200,0.0000,0.2919,0.1709,-3.4611,-0.2919,0.3955
2.300,0.0000,0.1030,-0.1529,-1.9313,-0.1030,0.4058
2.400,0.0000,-0.1650,-0.3002,1.0244,0.1650,0.4223
2.500,0.0000,-0.0595,-0.2299,2.6266,0.0595,0.4282
2.600,0.0000,0.0632,-0.0068,-0.1595,-0.0632,0.4346
2.700,0.0000,-0.0299,0.0160,0.6383,0.0299,0.4375
2.800,0.0000,-0.1410,0.0562,1.7399,0.1410,0.4516
2.900,0.0000,0.0940,0.1894,-2.0593,-0.0940,0.4610
3.000,0.0000,-0.0861,0.0256,0.2115,0.0861,0.4697
3.100,0.0000,0.0637,0.0053,0.1679,-0.0637,0.4760
3.200,0.0000,-0.0141,0.0602,-0.8574,0.0141,0.4774
3.300,0.0000,-0.4087,-0.0299,3.8302,0.4087,0.5183
3.400,0.0000,-0.2170,0.3432,-1.7153,0.2170,0.5400
3.500,0.0000,-0.0821,0.1430,0.8292,0.0821,0.5482
3.600,0.0000,0.1188,0.1820,-1.7935,-0.1188,0.5601
3.700,0.0000,-0.0602,0.0428,-2.1518,0.0602,0.5661
3.800,0.0000,-0.0669,-0.2065,1.2502,0.0669,0.5728
3.900,0.0000,0.0290,-0.1204,-1.1341,-0.0290,0.5757
4.000,0.0000,0.1015,-0.2086,-3.0735,-0.1015,0.5858
4.100,0.0000,-0.2283,-0.4671,0.2845,0.2283,0.6087
4.200,0.0000,-0.2233,-0.4593,0.5352,0.2233,0.6310
4.300,0.0000,-0.2035,-0.4276,1.4309,0.2035,0.6514
4.400,0.0000,-0.1291,-0.3110,2.3269,0.1291,0.6643
4.500,0.0000,0.0385,-0.1169,1.4486,-0.0385,0.6681
4.600,0.0000,0.1270,0.0553,0.6372,-0.1270,0.6808
4.700,0.0000,0.0183,0.1555,-1.1611,-0.0183,0.6826
4.800,0.0000,0.3106,0.0501,-3.1264,-0.3106,0.7137
4.900,0.0000,0.1125,-0.2417,-0.3346,-0.1125,0.7250
5.000,4.0000,-0.1135,-0.2318,6.2150,4.1135,1.1363
5.100,4.0000,0.2389,0.3413,10.7614,3.7611,1.5124
5.200,4.0000,0.6761,1.4176,11.3682,3.3239,1.8448
5.300,4.0000,1.6562,2.4834,8.5157,2.3438,2.0792
5.400,4.0000,0.7182,3.2498,11.4617,3.2818,2.4074
5.500,4.0000,2.1474,4.3009,3.6588,1.8526,2.5926
5.600,4.0000,0.9249,4.5111,9.2790,3.0751,2.9001
5.700,4.0000,0.3401,5.4204,11.6621,3.6599,3.2661
5.800,4.0000,2.2931,6.5062,4.3792,1.7069,3.4368
5.900,4.0000,1.6948,6.7445,1.4070,2.3052,3.6673
6.000,4.0000,0.8966,6.7536,7.5862,3.1034,3.9777
6.100,4.0000,0.9356,7.4673,6.8759,3.0644,4.2841
6.200,4.0000,0.1881,8.0958,9.4451,3.8119,4.6653
6.300,4.0000,1.6653,8.9493,1.2903,2.3347,4.8988
6.400,4.0000,1.4400,8.9226,-3.1552,2.5600,5.1548
6.500,4.0000,0.9432,8.4857,3.5665,3.0568,5.4605
6.600,4.0000,0.3621,8.7747,6.8858,3.6379,5.8243
6.700,4.0000,0.7453,9.4333,0.7341,3.2547,6.1497
6.800,4.0000,0.1497,9.4584,4.0510,3.8503,6.5348
6.900,4.0000,1.7506,9.7699,-3.9714,2.2494,6.7597
7.000,4.0000,1.5333,9.2071,-4.8534,2.4667,7.0064
7.100,4.0000,1.0718,8.5891,2.1358,2.9282,7.2992
7.200,4.0000,0.5432,8.7199,5.4296,3.4568,7.6449
7.300,4.0000,0.7836,9.2448,1.7363,3.2164,7.9665
7.400,4.0000,0.2153,9.3654,4.3873,3.7847,8.3450
7.500,4.0000,1.8470,9.7025,-5.7875,2.1530,8.5603
7.600,4.0000,1.5561,8.9516,-5.2336,2.4439,8.8047
7.700,4.0000,1.0161,8.2970,1.3233,2.9839,9.1031
7.800,4.0000,0.3145,8.3594,8.5346,3.6855,9.4716
7.900,4.0000,1.7797,9.1099,1.8198,2.2203,9.6936
8.000,4.0000,1.6430,9.1205,-1.0705,2.3570,9.9293
8.100,4.0000,1.3558,8.8624,-0.2212,2.6442,10.1938
8.200,4.0000,0.9420,8.7239,2.5248,3.0580,10.4996
8.300,4.0000,0.3826,8.9077,5.2748,3.6174,10.8613
8.400,4.0000,0.8563,9.4224,0.3554,3.1437,11.1757
8.500,4.0000,0.3396,9.3953,4.3438,3.6604,11.5417
8.600,4.0000,1.0716,9.8050,-2.0782,2.9284,11.8346
8.700,4.0000,0.7030,9.5064,0.9342,3.2970,12.1643
8.800,4.0000,0.1157,9.5560,5.6277,3.8843,12.5527
8.900,4.0000,1.8090,10.0245,-6.6775,2.1910,12.7718
9.000,4.0000,1.5551,9.1865,-5.0859,2.4449,13.0163
9.100,4.0000,1.0849,8.5435,0.6452,2.9151,13.3078
9.200,4.0000,0.4764,8.5272,7.3970,3.5236,13.6602
9.300,4.0000,0.8001,9.2531,2.8431,3.1999,13.9801
9.400,4.0000,0.3102,9.4796,5.7009,3.6898,14.3491
9.500,4.0000,0.4709,10.0106,0.1228,3.5291,14.7020
9.600,4.0000,0.7904,10.0076,-2.6422,3.2096,15.0230
9.700,4.0000,0.2484,9.6876,4.0197,3.7516,15.3982
9.800,4.0000,1.8593,9.9860,-3.0291,2.1407,15.6122
9.900,4.0000,1.7568,9.5012,-7.5906,2.2432,15.8366
10.000,4.0000,1.3180,8.5857,-2.0852,2.6820,16.1048
10.100,4.0000,0.7225,8.2725,4.8781,3.2775,16.4325
10.200,4.0000,0.9365,8.7235,2.7287,3.0635,16.7389
10.300,4.0000,0.3831,8.9280,7.2180,3.6169,17.1005
10.400,4.0000,0.7576,9.6423,0.6423,3.2424,17.4248
10.500,4.0000,0.2393,9.6536,4.1712,3.7607,17.8009
10.600,4.0000,1.8986,9.9656,-3.1095,2.1014,18.0110
10.700,4.0000,1.7942,9.4689,-6.3903,2.2058,18.2316
10.800,4.0000,1.4071,8.6676,-3.5046,2.5929,18.4909
10.900,4.0000,0.8095,8.2035,0.6443,3.1905,18.8099
11.000,4.0000,0.9099,8.2290,4.2228,3.0901,19.1189
11.100,4.0000,0.2513,8.5903,8.7211,3.7487,19.4938
11.200,4.0000,1.8791,9.3580,0.0434,2.1209,19.7059
11.300,4.0000,1.7496,9.1804,-4.7795,2.2504,19.9309
11.400,4.0000,1.3459,8.5457,-0.5860,2.6541,20.1963
11.500,4.0000,0.8220,8.3767,4.9288,3.1780,20.5141
11.600,4.0000,0.1703,8.8169,8.5639,3.8297,20.8971
11.700,4.0000,1.8091,9.5769,-0.5222,2.1909,21.1162
11.800,4.0000,1.6987,9.3486,-3.6817,2.3013,21.3463
11.900,4.0000,1.3731,8.8252,-1.9035,2.6269,21.6090
12.000,4.0000,0.8793,8.5202,3.7986,3.1207,21.9211
12.100,4.0000,0.2677,8.8399,7.6681,3.7323,22.2943
12.200,4.0000,1.8870,9.5011,-0.5590,2.1130,22.5056
12.300,4.0000,1.7698,9.2617,-4.9273,2.2302,22.7286
