time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,20.0000,0.0000,0.0000,1.9024,20.0000,2.0000
5.100,20.0000,0.0900,0.1681,1.9005,19.9100,3.9910
5.200,20.0000,0.0753,0.3932,25.0000,19.9247,5.9835
5.300,20.0000,1.1322,2.8814,25.0000,18.8678,7.8703
5.400,20.0000,0.2335,5.3234,25.0000,19.7665,9.8469
5.500,20.0000,1.6615,7.7331,25.0000,18.3385,11.6808
5.600,20.0000,2.1144,10.0493,25.0000,17.8856,13.4693
5.700,20.0000,3.1729,12.2898,25.0000,16.8271,15.1520
5.800,20.0000,4.7657,14.3969,25.0000,15.2343,16.6755
5.900,20.0000,6.7966,16.3221,25.0000,13.2034,17.9958
6.000,20.0000,9.1906,18.0255,25.0000,10.8094,19.0767
6.100,20.0000,11.8803,19.4741,25.0000,8.1197,19.8887
6.200,20.0000,14.7966,20.6418,25.0000,5.2034,20.4090
6.300,20.0000,17.8673,21.5096,25.0000,2.1327,20.6223
6.400,20.0000,21.0187,22.0657,25.0000,-1.0187,20.7242
6.500,20.0000,24.1772,22.3057,-25.0000,-4.1772,21.1419
6.600,20.0000,25.3876,17.3176,-25.0000,-5.3876,21.6807
6.700,20.0000,25.4236,12.2674,-25.0000,-5.4236,22.2230
6.800,20.0000,24.3155,7.2711,-25.0000,-4.3155,22.6546
6.900,20.0000,22.1184,2.4406,-25.0000,-2.1184,22.8664
7.000,20.0000,18.9111,-2.1189,-25.0000,1.0889,22.9753
7.100,20.0000,14.7927,-6.3112,-25.0000,5.2073,23.4960
7.200,20.0000,9.8809,-10.0509,-25.0000,10.1191,24.5080
7.300,20.0000,4.3044,-13.2652,25.0000,15.6956,26.0775
7.400,20.0000,0.6749,-10.9747,25.0000,19.3251,28.0100
7.500,20.0000,-1.0344,-8.4121,25.0000,21.0344,30.1135
7.600,20.0000,-0.0599,-5.8939,25.0000,20.0599,32.1195
7.700,20.0000,-0.4641,-3.4034,25.0000,20.4641,34.1659
7.800,20.0000,-0.2778,-0.9031,25.0000,20.2778,36.1936
7.900,20.0000,0.6378,1.5414,25.0000,19.3622,38.1299
8.000,20.0000,2.2758,3.9472,25.0000,17.7242,39.9023
8.100,20.0000,1.8841,6.2432,25.0000,18.1159,41.7139
