time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,2.0000,0.0000,0.0000,11.4629,2.0000,0.2000
0.100,2.0000,-0.1406,1.1377,9.4901,2.1406,0.4141
0.200,2.0000,0.6993,2.0173,5.2475,1.3007,0.5441
0.300,2.0000,1.5834,2.4720,2.3151,0.4166,0.5858
0.400,2.0000,0.5369,2.6403,8.6477,1.4631,0.7321
0.500,2.0000,1.6607,3.4411,2.1088,0.3393,0.7660
0.600,2.0000,0.8343,3.5663,7.5041,1.1657,0.8826
0.700,2.0000,0.2509,4.3080,9.3363,1.7491,1.0575
0.800,2.0000,1.7103,5.1922,1.6684,0.2897,1.0865
0.900,2.0000,0.4919,5.2451,9.4252,1.5081,1.2373
1.000,2.0000,2.3813,6.0935,-0.9172,-0.3813,1.2754
1.100,2.0000,1.4744,5.8073,5.8558,0.5256,1.3280
1.200,2.0000,0.5232,6.2906,9.3563,1.4768,1.4757
1.300,2.0000,1.0926,7.1666,5.3574,0.9074,1.5664
1.400,2.0000,0.2958,7.6299,9.8755,1.7042,1.7368
1.500,2.0000,1.7325,8.5172,2.1657,0.2675,1.7636
1.600,2.0000,1.4487,8.5743,5.4537,0.5513,1.8187
1.700,2.0000,1.2436,8.9853,6.2478,0.7564,1.8943
1.800,2.0000,1.1112,9.4930,6.6309,0.8888,1.9832
1.900,2.0000,1.0805,10.0475,6.6383,0.9195,2.0752
2.000,2.0000,1.1907,10.5991,6.1333,0.8093,2.1561
2.100,2.0000,1.4698,11.0810,5.0315,0.5302,2.2091
2.200,2.0000,1.9016,11.4170,3.4398,0.0984,2.2189
2.300,2.0000,2.4187,11.5457,1.6451,-0.4187,2.2608
2.400,2.0000,2.9348,11.4426,-0.0477,-0.9348,2.3543
2.500,2.0000,3.3763,11.1217,-1.4203,-1.3763,2.4919
2.600,2.0000,3.6931,10.6253,-2.3450,-1.6931,2.6612
2.700,2.0000,3.8583,10.0121,-2.7643,-1.8583,2.8471
2.800,2.0000,3.8650,9.3482,-2.6775,-1.8650,3.0336
2.900,2.0000,3.7227,8.6998,-2.1299,-1.7227,3.2058
3.000,2.0000,3.4535,8.1269,-1.2011,-1.4535,3.3512
3.100,2.0000,3.0873,7.6788,0.0103,-1.0873,3.4599
3.200,2.0000,2.6568,7.3920,1.4033,-0.6568,3.5256
3.300,2.0000,2.1916,7.2894,2.8932,-0.1916,3.5447
3.400,2.0000,1.7125,7.3831,4.4302,0.2875,3.5735
3.500,2.0000,1.2248,7.6788,6.0245,0.7752,3.6510
3.600,2.0000,0.7025,8.1839,7.8100,1.2975,3.7808
3.700,2.0000,0.3182,8.9258,8.9380,1.6818,3.9489
3.800,2.0000,0.7031,9.7698,6.6484,1.2969,4.0786
3.900,2.0000,0.4979,10.3747,8.2162,1.5021,4.2288
4.000,2.0000,0.3756,11.1534,8.6796,1.6244,4.3913
4.100,2.0000,0.4075,11.9840,8.4745,1.5925,4.5505
4.200,2.0000,0.7415,12.7775,7.0583,1.2585,4.6764
4.300,2.0000,1.4689,13.3763,4.1962,0.5311,4.7295
4.400,2.0000,2.4357,13.6024,0.7327,-0.4357,4.7731
4.500,2.0000,3.3982,13.3838,-2.4038,-1.3982,4.9129
4.600,2.0000,4.1965,12.7625,-4.8166,-2.1965,5.1325
4.700,2.0000,4.7468,11.8319,-6.3526,-2.7468,5.4072
4.800,2.0000,5.0125,10.7064,-6.9588,-3.0125,5.7085
4.900,2.0000,4.9918,9.5081,-6.6657,-2.9918,6.0077
5.000,2.0000,4.7104,8.3542,-5.5793,-2.7104,6.2787
5.100,2.0267,4.2149,7.3482,-3.7001,-2.1882,6.4975
5.200,2.0533,3.5704,6.5874,-1.4542,-1.5170,6.6492
5.300,2.0800,2.8380,6.1206,1.0129,-0.7580,6.7250
5.400,2.1067,2.0649,5.9759,3.5831,0.0418,6.7292
5.500,2.1333,1.2593,6.1670,6.2951,0.8740,6.8166
5.600,2.1600,0.3122,6.7148,9.6787,1.8478,7.0014
5.700,2.1867,1.5574,7.5926,2.7005,0.6293,7.0643
5.800,2.2133,1.0016,7.7335,7.0409,1.2118,7.1855
5.900,2.2400,0.4046,8.3657,9.3991,1.8354,7.3690
6.000,2.2667,0.7306,9.2982,7.2627,1.5361,7.5226
6.100,2.2933,0.4280,9.9662,9.2607,1.8653,7.7091
6.200,2.3200,0.1357,10.8638,10.4848,2.1843,7.9276
6.300,2.3467,1.3247,11.8446,4.8456,1.0220,8.0298
6.400,2.3733,1.9094,12.1691,3.9208,0.4639,8.0762
6.500,2.4000,2.6275,12.3353,1.7031,-0.2275,8.0989
6.600,2.4267,3.3378,12.2073,-0.4064,-0.9112,8.1900
6.700,2.4533,3.9430,11.8019,-2.0829,-1.4897,8.3390
6.800,2.4800,4.3835,11.1760,-3.1906,-1.9035,8.5293
6.900,2.5067,4.6295,10.4048,-3.6760,-2.1229,8.7416
7.000,2.5333,4.6753,9.5704,-3.5485,-2.1419,8.9558
7.100,2.5600,4.5347,8.7535,-2.8705,-1.9747,9.1533
7.200,2.5867,4.2372,8.0265,-1.7451,-1.6505,9.3183
7.300,2.6133,3.8223,7.4479,-0.3003,-1.2089,9.4392
7.400,2.6400,3.3342,7.0593,1.3285,-0.6942,9.5087
7.500,2.6667,2.8160,6.8842,3.0169,-0.1493,9.5236
7.600,2.6933,2.3036,6.9297,4.6668,0.3898,9.5626
7.700,2.7200,1.8230,7.1900,6.2148,0.8970,9.6523
7.800,2.7467,1.3894,7.6510,7.6305,1.3573,9.7880
7.900,2.7733,1.0090,8.2943,8.9058,1.7644,9.9644
8.000,2.8000,0.6839,9.1004,10.0377,2.1161,10.1760
8.100,2.8267,0.4203,10.0493,10.9999,2.4064,10.4167
8.200,2.8533,0.2458,11.1169,11.6728,2.6076,10.6774
8.300,2.8800,0.2618,12.2612,11.6388,2.6182,10.9393
8.400,2.9067,0.7003,13.3818,9.9966,2.2064,11.1599
8.500,2.9333,1.7029,14.2660,6.4077,1.2304,11.2829
8.600,2.9600,3.0003,14.6735,2.2350,-0.0403,11.2870
8.700,2.9867,4.2739,14.5331,-1.4686,-1.2872,11.4157
8.800,3.0133,5.3516,13.9036,-4.3879,-2.3382,11.6495
8.900,3.0400,6.1424,12.8880,-6.3736,-3.1024,11.9598
9.000,3.0667,6.6006,11.6110,-7.3480,-3.5340,12.3132
9.100,3.0933,6.7164,10.2076,-7.3186,-3.6231,12.6755
9.200,3.1200,6.5113,8.8117,-6.3767,-3.3913,13.0146
9.300,3.1467,6.0329,7.5445,-4.6832,-2.8862,13.3032
9.400,3.1733,5.3477,6.5053,-2.4469,-2.1744,13.5207
9.500,3.2000,4.5328,5.7653,0.1020,-1.3328,13.6539
9.600,3.2267,3.6655,5.3649,2.7429,-0.4388,13.6978
9.700,3.2533,2.8119,5.3150,5.3015,0.4415,13.7420
9.800,3.2800,2.0139,5.6039,7.6891,1.2661,13.8686
9.900,3.3067,1.2758,6.2082,9.9451,2.0309,14.0717
10.000,3.3333,0.5342,7.1110,12.3463,2.7991,14.3516
10.100,3.3600,0.1706,8.3297,13.1884,3.1894,14.6705
10.200,3.3867,1.8851,9.5496,5.6811,1.5016,14.8207
10.300,3.4133,2.0350,9.9226,7.3194,1.3783,14.9585
10.400,3.4400,2.3603,10.4360,6.5127,1.0797,15.0665
10.500,3.4667,2.8019,10.8302,5.2567,0.6647,15.1329
10.600,3.4933,3.3034,11.0512,3.8694,0.1900,15.1519
10.700,3.5200,3.8064,11.0827,2.5316,-0.2864,15.1806
10.800,3.5467,4.2603,10.9322,1.3787,-0.7137,15.2519
10.900,3.5733,4.6269,10.6251,0.5060,-1.0536,15.3573
11.000,3.6000,4.8811,10.1994,-0.0293,-1.2811,15.4854
11.100,3.6267,5.0111,9.7009,-0.2064,-1.3844,15.6239
11.200,3.6533,5.0172,9.1779,-0.0373,-1.3639,15.7603
11.300,3.6800,4.9107,8.6768,0.4377,-1.2307,15.8833
11.400,3.7067,4.7113,8.2387,1.1566,-1.0046,15.9838
11.500,3.7333,4.4448,7.8959,2.0429,-0.7115,16.0549
11.600,3.7600,4.1400,7.6705,3.0143,-0.3800,16.0929
11.700,3.7867,3.8264,7.5735,3.9894,-0.0398,16.0969
11.800,3.8133,3.5314,7.6046,4.8940,0.2819,16.1251
11.900,3.8400,3.2791,7.7537,5.6642,0.5609,16.1812
12.000,3.8667,3.0891,8.0021,6.2486,0.7775,16.2590
12.100,3.8933,2.9764,8.3243,6.6091,0.9169,16.3506
12.200,3.9200,2.9503,8.6896,6.7231,0.9697,16.4476
12.300,3.9467,3.0132,9.0644,6.5885,0.9334,16.5410
12.400,3.9733,3.1596,9.4153,6.2271,0.8137,16.6223
12.500,4.0000,3.3753,9.7119,5.6849,0.6247,16.6848
12.600,4.0267,3.6394,9.9301,5.0261,0.3873,16.7235
12.700,4.0533,3.9267,10.0547,4.3230,0.1266,16.7362
12.800,4.0800,4.2118,10.0801,3.6460,-0.1318,16.7494
12.900,4.1067,4.4713,10.0104,3.0562,-0.3646,16.7858
13.000,4.1333,4.6863,9.8578,2.6010,-0.5529,16.8411
13.100,4.1600,4.8436,9.6410,2.3113,-0.6836,16.9095
13.200,4.1867,4.9362,9.3826,2.2008,-0.7495,16.9844
13.300,4.2133,4.9632,9.1072,2.2672,-0.7499,17.0594
13.400,4.2400,4.9294,8.8387,2.4934,-0.6894,17.1284
13.500,4.2667,4.8441,8.5990,2.8506,-0.5774,17.1861
13.600,4.2933,4.7201,8.4055,3.3019,-0.4268,17.2288
13.700,4.3200,4.5726,8.2708,3.8058,-0.2526,17.2540
13.800,4.3467,4.4173,8.2017,4.3198,-0.0707,17.2611
13.900,4.3733,4.2694,8.1994,4.8041,0.1039,17.2715
14.000,4.4000,4.1425,8.2593,5.2237,0.2575,17.2973
14.100,4.4267,4.0476,8.3724,5.5512,0.3791,17.3352
14.200,4.4533,3.9926,8.5258,5.7680,0.4607,17.3812
14.300,4.4800,3.9819,8.7042,5.8652,0.4981,17.4311
14.400,4.5067,4.0159,8.8912,5.8445,0.4908,17.4801
14.500,4.5333,4.0913,9.0707,5.7171,0.4420,17.5243
14.600,4.5600,4.2015,9.2280,5.5029,0.3585,17.5602
14.700,4.5867,4.3373,9.3516,5.2280,0.2493,17.5851
14.800,4.6133,4.4878,9.4333,4.9219,0.1255,17.5977
14.900,4.6400,4.6417,9.4690,4.6149,-0.0017,17.5978
15.000,4.6667,4.7881,9.4590,4.3347,-0.1214,17.6100
15.100,4.6933,4.9174,9.4071,4.1047,-0.2241,17.6324
15.200,4.7200,5.0226,9.3204,3.9422,-0.3026,17.6626
15.300,4.7467,5.0987,9.2083,3.8575,-0.3521,17.6978
15.400,4.7733,5.1439,9.0817,3.8538,-0.3706,17.7349
15.500,4.8000,5.1588,8.9517,3.9273,-0.3588,17.7708
15.600,4.8267,5.1465,8.8289,4.0684,-0.3198,17.8028
15.700,4.8533,5.1120,8.7226,4.2631,-0.2587,17.8286
15.800,4.8800,5.0618,8.6401,4.4937,-0.1818,17.8468
15.900,4.9067,5.0030,8.5861,4.7415,-0.0964,17.8564
16.000,4.9333,4.9432,8.5629,4.9877,-0.0098,17.8574
16.100,4.9600,4.8891,8.5701,5.2149,0.0709,17.8645
16.200,4.9867,4.8468,8.6049,5.4086,0.1399,17.8785
16.300,5.0133,4.8209,8.6625,5.5580,0.1924,17.8977
16.400,5.0400,4.8146,8.7366,5.6566,0.2254,17.9203
16.500,5.0667,4.8290,8.8203,5.7021,0.2377,17.9441
16.600,5.0933,4.8637,8.9060,5.6970,0.2296,17.9670
16.700,5.1200,4.9167,8.9868,5.6473,0.2033,17.9873
16.800,5.1467,4.9847,9.0566,5.5624,0.1620,18.0035
16.900,5.1733,5.0633,9.1105,5.4536,0.1100,18.0145
17.000,5.2000,5.1477,9.1454,5.3334,0.0523,18.0198
17.100,5.2267,5.2328,9.1597,5.2143,-0.0062,18.0204
17.200,5.2533,5.3141,9.1538,5.1077,-0.0607,18.0265
17.300,5.2800,5.3873,9.1294,5.0232,-0.1073,18.0372
17.400,5.3067,5.4495,9.0898,4.9678,-0.1428,18.0515
17.500,5.3333,5.4986,9.0391,4.9458,-0.1653,18.0680
17.600,5.3600,5.5337,8.9820,4.9585,-0.1737,18.0854
17.700,5.3867,5.5552,8.9232,5.0044,-0.1685,18.1022
17.800,5.4133,5.5644,8.8676,5.0795,-0.1510,18.1173
17.900,5.4400,5.5635,8.8191,5.1780,-0.1235,18.1297
18.000,5.4667,5.5553,8.7809,5.2924,-0.0886,18.1385
18.100,5.4933,5.5431,8.7551,5.4150,-0.0497,18.1435
18.200,5.5200,5.5300,8.7430,5.5376,-0.0100,18.1445
18.300,5.5467,5.5193,8.7443,5.6530,0.0274,18.1473
18.400,5.5733,5.5135,8.7579,5.7548,0.0598,18.1532
18.500,5.6000,5.5149,8.7820,5.8383,0.0851,18.1618
18.600,5.6267,5.5249,8.8139,5.9005,0.1018,18.1719
18.700,5.6533,5.5441,8.8506,5.9402,0.1092,18.1829
18.800,5.6800,5.5725,8.8889,5.9580,0.1075,18.1936
18.900,5.7067,5.6093,8.9256,5.9563,0.0973,18.2033
19.000,5.7333,5.6532,8.9582,5.9385,0.0802,18.2113
19.100,5.7600,5.7023,8.9843,5.9093,0.0577,18.2171
19.200,5.7867,5.7545,9.0024,5.8738,0.0321,18.2203
19.300,5.8133,5.8078,9.0117,5.8371,0.0055,18.2209
19.400,5.8400,5.8599,9.0120,5.8041,-0.0199,18.2229
19.500,5.8667,5.9091,9.0040,5.7791,-0.0425,18.2271
19.600,5.8933,5.9538,8.9887,5.7653,-0.0605,18.2332
19.700,5.9200,5.9930,8.9678,5.7650,-0.0730,18.2405
19.800,5.9467,6.0261,8.9433,5.7792,-0.0795,18.2484
19.900,5.9733,6.0530,8.9172,5.8079,-0.0797,18.2564
20.000,6.0000,6.0742,8.8916,5.8497,-0.0742,18.2638
20.100,6.0267,6.0904,8.8683,5.9026,-0.0637,18.2702
20.200,6.0533,6.1027,8.8489,5.9638,-0.0493,18.2751
20.300,6.0800,6.1125,8.8345,6.0302,-0.0325,18.2784
20.400,6.1067,6.1212,8.8258,6.0985,-0.0145,18.2798
20.500,6.1333,6.1302,8.8230,6.1653,0.0032,18.2801
20.600,6.1600,6.1408,8.8260,6.2279,0.0192,18.2821
20.700,6.1867,6.1540,8.8341,6.2838,0.0327,18.2853
20.800,6.2133,6.1707,8.8463,6.3315,0.0426,18.2896
20.900,6.2400,6.1914,8.8613,6.3699,0.0486,18.2944
