time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,4.0000,0.0000,0.0000,25.0000,4.0000,0.4000
5.100,4.0000,0.4701,2.4636,25.0000,3.5299,0.7530
5.200,4.0000,2.2719,4.8793,-0.2090,1.7281,0.9258
5.300,4.0000,1.0641,4.6891,20.1973,2.9359,1.2194
5.400,4.0000,0.2177,6.6442,25.0000,3.7823,1.5976
5.500,4.0000,2.0258,9.0384,-12.3819,1.9742,1.7950
5.600,4.0000,1.3236,7.6289,6.0834,2.6764,2.0627
5.700,4.0000,0.8384,8.1285,17.7002,3.1616,2.3788
5.800,4.0000,0.7816,9.8206,15.6651,3.2184,2.7007
5.900,4.0000,1.0917,11.2974,6.5803,2.9083,2.9915
6.000,4.0000,1.5417,11.8259,-1.7580,2.4583,3.2373
6.100,4.0000,1.8945,11.4782,-4.6843,2.1055,3.4479
6.200,4.0000,2.0991,10.8091,-3.3159,1.9009,3.6380
6.300,4.0000,2.2203,10.2606,-0.8668,1.7797,3.8159
6.400,4.0000,2.3187,9.9464,0.8172,1.6813,3.9841
6.500,4.0000,2.4168,9.7911,1.5503,1.5832,4.1424
6.600,4.0000,2.5140,9.6995,1.7907,1.4860,4.2910
6.700,4.0000,2.6049,9.6225,1.9157,1.3951,4.4305
6.800,4.0000,2.6873,9.5494,2.0608,1.3127,4.5618
6.900,4.0000,2.7619,9.4829,2.2236,1.2381,4.6856
7.000,4.0000,2.8302,9.4256,2.3755,1.1698,4.8025
7.100,4.0000,2.8932,9.3769,2.5041,1.1068,4.9132
7.200,4.0000,2.9517,9.3350,2.6118,1.0483,5.0181
7.300,4.0000,3.0061,9.2982,2.7051,0.9939,5.1174
7.400,4.0000,3.0567,9.2656,2.7885,0.9433,5.2118
7.500,4.0000,3.1039,9.2363,2.8640,0.8961,5.3014
7.600,4.0000,3.1479,9.2101,2.9327,0.8521,5.3866
7.700,4.0000,3.1892,9.1865,2.9952,0.8108,5.4677
7.800,4.0000,3.2278,9.1651,3.0524,0.7722,5.5449
7.900,4.0000,3.2641,9.1457,3.1049,0.7359,5.6185
8.000,4.0000,3.2983,9.1281,3.1532,0.7017,5.6887
8.100,4.0000,3.3304,9.1119,3.1979,0.6696,5.7556
8.200,4.0000,3.3606,9.0971,3.2393,0.6394,5.8196
