time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,2.0000,0.0000,0.0000,0.2000,2.0000,0.2000
0.100,2.0000,0.5611,-0.0260,0.1998,1.4389,0.3439
0.200,2.0000,0.5921,-0.0222,-0.5467,1.4079,0.4847
0.300,2.0000,0.6055,-0.0956,-0.9861,1.3945,0.6241
0.400,2.0000,0.5864,-0.2129,-1.1155,1.4136,0.7655
0.500,2.0000,0.5224,-0.3389,-0.9007,1.4776,0.9132
0.600,2.0000,0.4069,-0.4342,-0.2869,1.5931,1.0725
0.700,2.0000,0.2439,-0.4535,0.7892,1.7561,1.2482
0.800,2.0000,0.0529,-0.3463,2.3870,1.9471,1.4429
0.900,2.0000,0.0235,-0.0721,4.5557,1.9765,1.6405
1.000,2.0000,0.4273,0.3917,6.9825,1.5727,1.7978
1.100,2.0000,0.8016,1.0724,8.8120,1.1984,1.9176
1.200,2.0000,1.6376,1.8760,10.2145,0.3624,1.9539
1.300,2.0000,0.8487,2.8195,9.5578,1.1513,2.0690
1.400,2.0000,0.5663,3.7492,10.8484,1.4337,2.2124
1.500,2.0000,2.1379,4.7473,13.4619,-0.1379,2.2262
1.600,2.0000,1.4491,5.9154,11.7415,0.5509,2.2812
1.700,2.0000,0.7953,6.9773,12.0324,1.2047,2.4017
1.800,2.0000,0.2241,8.1369,13.6770,1.7759,2.5793
1.900,2.0000,1.9401,9.4001,17.3307,0.0599,2.5853
2.000,2.0000,2.5285,10.9132,16.9269,-0.5285,2.6381
2.100,2.0000,3.4931,12.3077,14.3181,-1.4931,2.7875
2.200,2.0000,4.6797,13.3328,5.2071,-2.6797,3.0554
2.300,2.0000,5.7251,13.3331,-17.2819,-3.7251,3.4279
2.400,2.0000,5.8875,11.0198,-25.0000,-3.8875,3.8167
2.500,2.0000,5.2285,7.9583,-25.0000,-3.2285,4.1395
2.600,2.0000,3.8931,4.9967,-25.0000,-1.8931,4.3289
2.700,2.0000,1.8754,2.2020,-25.0000,0.1246,4.3413
2.800,2.0000,-0.4303,-0.3369,-13.4458,2.4303,4.5843
2.900,2.0000,-1.0727,-1.6521,3.1279,3.0727,4.8916
3.000,2.0000,-0.7678,-1.2877,3.9663,2.7678,5.1684
3.100,2.0000,-1.0685,-0.8397,15.4836,3.0685,5.4752
3.200,2.0000,-0.8838,0.7698,18.4345,2.8838,5.7636
3.300,2.0000,-0.0545,2.6245,7.4728,2.0545,5.9691
3.400,2.0000,0.9950,3.2874,-10.0798,1.0050,6.0695
3.500,2.0000,0.7495,2.2316,-2.9968,1.2505,6.1946
3.600,2.0000,1.3473,1.8684,-12.4773,0.6527,6.2599
3.700,2.0000,0.5484,0.5254,4.8864,1.4516,6.4050
3.800,2.0000,0.9240,0.9834,0.3712,1.0760,6.5126
3.900,2.0000,1.4167,0.9448,-6.9977,0.5833,6.5710
4.000,2.0000,0.6222,0.1434,9.7127,1.3778,6.7087
4.100,2.0000,1.1416,1.0705,2.5445,0.8584,6.7946
4.200,2.0000,0.7676,1.2324,11.5168,1.2324,6.9178
4.300,2.0000,1.7551,2.3034,-4.4621,0.2449,6.9423
4.400,2.0000,0.4265,1.7888,20.9223,1.5735,7.0997
4.500,2.0000,1.8071,3.8192,-1.4917,0.1929,7.1189
4.600,2.0000,0.0782,3.5688,25.0000,1.9218,7.3111
4.700,2.0000,2.0145,6.0166,-0.9701,-0.0145,7.3126
4.800,2.0000,1.0112,5.7657,17.3856,0.9888,7.4114
4.900,2.0000,0.3260,7.4373,25.0000,1.6740,7.5788
5.000,2.0000,0.1677,9.9186,25.0000,1.8323,7.7621
5.100,2.0267,0.4284,12.3955,25.0000,1.5982,7.9219
5.200,2.0533,1.6891,14.7988,19.1031,0.3642,7.9583
5.300,2.0800,3.6075,16.4486,-13.3702,-1.5275,8.1111
5.400,2.1067,4.6863,14.6935,-25.0000,-2.5797,8.3690
5.500,2.1333,4.8990,11.7084,-25.0000,-2.7656,8.6456
5.600,2.1600,4.4267,8.7365,-25.0000,-2.2667,8.8723
5.700,2.1867,3.2851,5.8454,-25.0000,-1.0984,8.9821
5.800,2.2133,1.4347,3.1026,-10.7953,0.7786,9.0600
5.900,2.2400,-0.2033,1.9988,25.0000,2.4433,9.3043
6.000,2.2667,1.4962,4.3961,-4.2932,0.7705,9.3814
6.100,2.2933,0.6617,3.9013,20.1869,1.6316,9.5445
6.200,2.3200,0.5527,5.9078,25.0000,1.7673,9.7212
6.300,2.3467,0.9101,8.3876,22.9171,1.4366,9.8649
6.400,2.3733,1.2167,10.5782,19.1011,1.1567,9.9806
6.500,2.4000,2.0480,12.3299,1.2411,0.3520,10.0158
6.600,2.4267,2.7106,12.2164,-14.6405,-0.2840,10.0442
6.700,2.4533,2.7620,10.4754,-17.5909,-0.3087,10.0750
6.800,2.4800,2.2884,8.4596,-7.0287,0.1916,10.0942
6.900,2.5067,1.7067,7.5546,8.6107,0.8000,10.1742
7.000,2.5333,1.4418,8.2591,18.1726,1.0916,10.2834
7.100,2.5600,1.6984,9.9230,15.2847,0.8616,10.3695
7.200,2.5867,2.3021,11.2547,2.9534,0.2845,10.3980
7.300,2.6133,2.7945,11.2956,-8.7218,-0.1812,10.4161
7.400,2.6400,2.8632,10.1384,-11.9673,-0.2232,10.4384
7.500,2.6667,2.5358,8.6687,-5.2991,0.1309,10.4515
7.600,2.6933,2.1013,7.9052,5.9749,0.5920,10.5107
7.700,2.7200,1.8881,8.3037,13.6005,0.8319,10.5939
7.800,2.7467,2.0533,9.4691,12.5690,0.6933,10.6632
7.900,2.7733,2.4803,10.5016,4.4515,0.2930,10.6925
8.000,2.8000,2.8631,10.6801,-4.3603,-0.0631,10.6988
8.100,2.8267,2.9591,9.9516,-7.9317,-0.1325,10.7121
8.200,2.8533,2.7488,8.8709,-4.1642,0.1046,10.7225
8.300,2.8800,2.4221,8.1945,3.9675,0.4579,10.7683
8.400,2.9067,2.2333,8.3587,10.4558,0.6733,10.8357
8.500,2.9333,2.3259,9.1779,10.8985,0.6074,10.8964
8.600,2.9600,2.6393,10.0213,5.5340,0.3207,10.9285
8.700,2.9867,2.9582,10.2955,-1.4646,0.0285,10.9313
8.800,3.0133,3.0789,9.8463,-5.3085,-0.0655,10.9379
8.900,3.0400,2.9487,9.0125,-3.4881,0.0913,10.9470
9.000,3.0667,2.6906,8.3804,2.6043,0.3761,10.9846
9.100,3.0933,2.5105,8.3807,8.4801,0.5828,11.0429
9.200,3.1200,2.5512,8.9768,10.0135,0.5688,11.0998
9.300,3.1467,2.7953,9.7123,6.4385,0.3513,11.1349
9.400,3.1733,3.0820,10.0631,0.5166,0.0914,11.1440
9.500,3.2000,3.2272,9.7988,-3.6679,-0.0272,11.1468
9.600,3.2267,3.1517,9.1117,-3.2384,0.0750,11.1543
9.700,3.2533,2.9318,8.4824,1.5666,0.3215,11.1864
9.800,3.2800,2.7455,8.3549,7.2714,0.5345,11.2399
9.900,3.3067,2.7448,8.8084,9.7711,0.5619,11.2960
10.000,3.3333,2.9478,9.5023,7.4388,0.3856,11.3346
10.100,3.3600,3.2276,9.9383,2.0430,0.1324,11.3478
10.200,3.3867,3.4040,9.8108,-2.7152,-0.0173,11.3496
10.300,3.4133,3.3690,9.1995,-3.4892,0.0443,11.3540
10.400,3.4400,3.1627,8.5226,0.5115,0.2773,11.3817
10.500,3.4667,2.9509,8.2676,6.5241,0.5158,11.4333
10.600,3.4933,2.9075,8.6277,10.1616,0.5858,11.4919
10.700,3.5200,3.0881,9.3456,8.8364,0.4319,11.5351
10.800,3.5467,3.3873,9.9065,3.4849,0.1594,11.5510
10.900,3.5733,3.6120,9.9051,-2.3101,-0.0386,11.5549
11.000,3.6000,3.6138,9.3117,-4.4649,-0.0138,11.5563
11.100,3.6267,3.3966,8.5131,-0.9715,0.2301,11.5793
11.200,3.6533,3.1283,8.0889,6.0126,0.5250,11.6318
11.300,3.6800,3.0275,8.3829,11.3613,0.6525,11.6970
11.400,3.7067,3.1998,9.2092,11.0948,0.5068,11.7477
11.500,3.7333,3.5550,9.9825,5.2452,0.1783,11.7655
11.600,3.7600,3.8635,10.1364,-2.4619,-0.1035,11.7759
11.700,3.7867,3.9102,9.5003,-6.6964,-0.1235,11.7882
11.800,3.8133,3.6490,8.4507,-3.5633,0.1644,11.8047
11.900,3.8400,3.2676,7.7472,5.5456,0.5724,11.8619
12.000,3.8667,3.0714,7.9852,13.9190,0.7952,11.9414
12.100,3.8933,3.2507,9.0631,15.1321,0.6426,12.0057
12.200,3.9200,3.7269,10.2297,7.9479,0.1931,12.0250
12.300,3.9467,4.1930,10.6292,-3.4181,-0.2463,12.0497
12.400,3.9733,4.3101,9.8608,-11.4545,-0.3368,12.0833
12.500,4.0000,3.9442,8.2997,-8.6839,0.0558,12.0889
12.600,4.0267,3.3307,7.0651,5.0188,0.6959,12.1585
12.700,4.0533,2.9565,7.2529,19.3653,1.0968,12.2682
12.800,4.0800,3.1737,8.8861,22.9844,0.9063,12.3588
12.900,4.1067,3.9094,10.8342,12.6624,0.1972,12.3786
13.000,4.1333,4.6893,11.6721,-6.1426,-0.5560,12.4342
13.100,4.1600,4.9283,10.5748,-22.0450,-0.7683,12.5110
13.200,4.1867,4.3091,7.9034,-19.5123,-0.1224,12.5232
13.300,4.2133,3.1870,5.5728,5.3926,1.0264,12.6259
13.400,4.2400,2.4744,5.8293,25.0000,1.7656,12.8024
13.500,4.2667,2.5565,8.0821,25.0000,1.7101,12.9734
13.600,4.2933,3.1741,10.3000,25.0000,1.1193,13.0854
