time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,4.0000,0.0000,0.0000,25.0000,4.0000,0.4000
5.100,4.0000,0.4701,2.4636,11.3708,3.5299,0.7530
5.200,4.0000,1.6292,3.5426,10.0313,2.3708,0.9901
5.300,4.0000,0.2848,4.4466,25.0000,3.7152,1.3616
5.400,4.0000,1.5058,6.8609,11.9915,2.4942,1.6110
5.500,4.0000,1.1467,7.9286,25.0000,2.8533,1.8963
5.600,4.0000,1.5208,10.3007,15.0133,2.4792,2.1443
5.700,4.0000,2.1780,11.6206,13.4759,1.8220,2.3265
5.800,4.0000,3.1606,12.7038,8.1915,0.8394,2.4104
5.900,4.0000,4.2087,13.1554,3.3766,-0.2087,2.4313
6.000,4.0000,5.1582,13.0243,0.1043,-1.1582,2.5471
6.100,4.0000,5.9257,12.4794,-2.2960,-1.9257,2.7396
6.200,4.0000,6.4528,11.6291,-3.1204,-2.4528,2.9849
6.300,4.0000,6.7374,10.6557,-2.3410,-2.7374,3.2587
6.400,4.0000,6.8206,9.7419,-7.7730,-2.8206,3.5407
6.500,4.0000,6.4892,8.2964,-7.5247,-2.4892,3.7896
6.600,4.0000,5.8515,6.9244,-1.3463,-1.8515,3.9748
6.700,4.0000,5.1576,6.2381,3.8878,-1.1576,4.0906
6.800,4.0000,4.5271,6.1426,8.8905,-0.5271,4.1433
6.900,4.0000,4.0804,6.6022,11.3808,-0.0804,4.1513
7.000,4.0000,3.8416,7.3456,10.2123,0.1584,4.1671
7.100,4.0000,3.7317,7.9894,8.2659,0.2683,4.1940
7.200,4.0000,3.6964,8.4455,6.8437,0.3036,4.2243
7.300,4.0000,3.7118,8.7600,6.1104,0.2882,4.2532
7.400,4.0000,3.7714,8.9974,5.5252,0.2286,4.2760
7.500,4.0000,3.8625,9.1685,4.8581,0.1375,4.2898
7.600,4.0000,3.9662,9.2631,4.3003,0.0338,4.2932
7.700,4.0000,4.0687,9.2914,3.8120,-0.0687,4.3000
7.800,4.0000,4.1574,9.2612,3.3905,-0.1574,4.3158
7.900,4.0000,4.2215,9.1812,3.0355,-0.2215,4.3379
8.000,4.0000,4.2525,9.0608,2.8109,-0.2525,4.3632
8.100,4.0000,4.2469,8.9166,2.8315,-0.2469,4.3879
