time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,2.0000,0.0000,0.0000,2.0000,2.0000,0.2000
0.100,2.0000,0.0670,0.1791,2.0000,1.9330,0.3933
0.200,2.0000,0.1016,0.4121,2.0000,1.8984,0.5831
0.300,2.0000,0.1460,0.6435,2.0000,1.8540,0.7685
0.400,2.0000,0.2508,0.8679,2.0000,1.7492,0.9435
0.500,2.0000,0.4570,1.0763,2.0000,1.5430,1.0978
0.600,2.0000,0.8120,1.2557,2.0000,1.1880,1.2166
0.700,2.0000,1.3945,1.3875,2.0000,0.6055,1.2771
0.800,2.0000,-0.1712,1.5663,2.0000,2.1712,1.4942
0.900,2.0000,0.4528,1.7094,2.0000,1.5472,1.6489
1.000,2.0000,0.9759,1.8811,2.0000,1.0241,1.7513
1.100,2.0000,1.3496,2.0075,2.0000,0.6504,1.8164
1.200,2.0000,-0.0540,2.1831,2.0000,2.0540,2.0218
1.300,2.0000,0.6447,2.3152,2.0000,1.3553,2.1573
1.400,2.0000,1.4344,2.4545,2.0000,0.5656,2.2139
1.500,2.0000,0.2511,2.6117,2.0000,1.7489,2.3888
1.600,2.0000,0.9176,2.7978,2.0000,1.0824,2.4970
1.700,2.0000,0.7783,2.9558,2.0000,1.2217,2.6192
1.800,2.0000,1.8279,3.0694,2.0000,0.1721,2.6364
1.900,2.0000,0.0654,3.1688,2.0000,1.9346,2.8298
2.000,2.0000,0.8909,3.3633,2.0000,1.1091,2.9408
2.100,2.0000,0.1204,3.5546,2.0000,1.8796,3.1287
2.200,2.0000,0.9848,3.7448,2.0000,1.0152,3.2302
2.300,2.0000,1.0254,3.8475,2.0000,0.9746,3.3277
2.400,2.0000,-0.2148,4.0068,2.0000,2.2148,3.5492
2.500,2.0000,1.0188,4.1242,2.0000,0.9812,3.6473
2.600,2.0000,0.2706,4.3041,2.0000,1.7294,3.8202
2.700,2.0000,1.4073,4.4659,2.0000,0.5927,3.8795
2.800,2.0000,0.8600,4.5978,2.0000,1.1400,3.9935
2.900,2.0000,1.1940,4.6988,2.0000,0.8060,4.0741
3.000,2.0000,0.5451,4.8554,2.0000,1.4549,4.2196
3.100,2.0000,2.0092,4.9738,2.0000,-0.0092,4.2205
3.200,2.0000,0.8556,5.0280,2.0000,1.1444,4.3350
3.300,2.0000,1.0690,5.1356,2.0000,0.9310,4.4281
3.400,2.0000,0.4489,5.3030,2.0000,1.5511,4.5832
3.500,2.0000,1.9810,5.4282,2.0000,0.0190,4.5851
3.600,2.0000,0.9417,5.4799,2.0000,1.0583,4.6909
3.700,2.0000,0.3098,5.6604,2.0000,1.6902,4.8599
3.800,2.0000,1.8544,5.7995,2.0000,0.1456,4.8745
3.900,2.0000,0.8774,5.8606,2.0000,1.1226,4.9868
4.000,2.0000,0.3187,6.0442,2.0000,1.6813,5.1549
4.100,2.0000,1.9815,6.1770,2.0000,0.0185,5.1567
4.200,2.0000,1.1412,6.2193,2.0000,0.8588,5.2426
4.300,2.0000,0.9275,6.3609,2.0000,1.0725,5.3499
4.400,2.0000,0.5842,6.5299,2.0000,1.4158,5.4914
4.500,2.0000,1.2241,6.6868,2.0000,0.7759,5.5690
4.600,2.0000,0.1957,6.8110,2.0000,1.8043,5.7495
4.700,2.0000,2.0006,6.9503,2.0000,-0.0006,5.7495
4.800,2.0000,1.3654,6.9810,2.0000,0.6346,5.8130
4.900,2.0000,0.5186,7.0838,2.0000,1.4814,5.9611
5.000,2.0000,1.6197,7.2136,2.0000,0.3803,5.9992
5.100,2.0267,0.9507,7.2835,2.0267,1.0760,6.1068
5.200,2.0533,0.9376,7.4380,2.0533,1.1158,6.2183
5.300,2.0800,0.9279,7.5946,2.0800,1.1521,6.3335
5.400,2.1067,0.8139,7.7529,2.1067,1.2928,6.4628
5.500,2.1333,0.8437,7.9275,2.1333,1.2896,6.5918
5.600,2.1600,0.9436,8.0978,2.1600,1.2164,6.7134
5.700,2.1867,0.1605,8.2546,2.1867,2.0261,6.9160
5.800,2.2133,2.1472,8.3978,2.2133,0.0661,6.9226
5.900,2.2400,1.9085,8.4162,2.2400,0.3315,6.9558
6.000,2.2667,1.6384,8.4625,2.2667,0.6282,7.0186
6.100,2.2933,1.3212,8.5407,2.2933,0.9721,7.1158
6.200,2.3200,0.9178,8.6570,2.3200,1.4022,7.2561
6.300,2.3467,0.3061,8.8249,2.3467,2.0406,7.4601
6.400,2.3733,1.7231,8.9577,2.3733,0.6502,7.5251
6.500,2.4000,1.5591,9.0308,2.4000,0.8409,7.6092
6.600,2.4267,1.3751,9.1239,2.4267,1.0516,7.7144
6.700,2.4533,1.1595,9.2395,2.4533,1.2938,7.8438
6.800,2.4800,0.8875,9.3818,2.4800,1.5925,8.0030
6.900,2.5067,0.4934,9.5592,2.5067,2.0133,8.2043
7.000,2.5333,0.8081,9.7930,2.5333,1.7252,8.3769
7.100,2.5600,0.4852,9.9804,2.5600,2.0748,8.5843
7.200,2.5867,0.9397,10.2141,2.5867,1.6470,8.7490
7.300,2.6133,0.8389,10.3838,2.6133,1.7744,8.9265
7.400,2.6400,0.7268,10.5667,2.6400,1.9132,9.1178
7.500,2.6667,0.5898,10.7646,2.6667,2.0768,9.3255
7.600,2.6933,0.3954,10.9812,2.6933,2.2979,9.5553
7.700,2.7200,0.2188,11.2264,2.7200,2.5012,9.8054
7.800,2.7467,0.2941,11.4801,2.7467,2.4526,10.0506
7.900,2.7733,0.6245,11.7386,2.7733,2.1488,10.2655
8.000,2.8000,0.7797,11.9469,2.8000,2.0203,10.4676
8.100,2.8267,1.1003,12.1345,2.8267,1.7264,10.6402
8.200,2.8533,1.6120,12.2831,2.8533,1.2413,10.7643
8.300,2.8800,2.2788,12.3749,2.8800,0.6012,10.8244
8.400,2.9067,3.0311,12.3978,2.9067,-0.1245,10.8369
8.500,2.9333,3.8074,12.3465,2.9333,-0.8740,10.9243
8.600,2.9600,4.5652,12.2209,2.9600,-1.6052,11.0848
8.700,2.9867,5.2766,12.0244,2.9867,-2.2900,11.3138
8.800,3.0133,5.9222,11.7625,3.0133,-2.9089,11.6047
8.900,3.0400,6.4872,11.4426,3.0400,-3.4472,11.9494
9.000,3.0667,6.9606,11.0734,3.0667,-3.8939,12.3388
9.100,3.0933,7.3340,10.6645,3.0933,-4.2407,12.7629
9.200,3.1200,7.6021,10.2261,3.1200,-4.4821,13.2111
9.300,3.1467,7.7621,9.7690,3.1467,-4.6154,13.6726
9.400,3.1733,7.8137,9.3040,3.1733,-4.6403,14.1367
9.500,3.2000,7.7590,8.8418,3.2000,-4.5590,14.5926
9.600,3.2267,7.6028,8.3929,3.2267,-4.3762,15.0302
9.700,3.2533,7.3518,7.9670,3.2533,-4.0985,15.4400
9.800,3.2800,7.0147,7.5734,3.2800,-3.7347,15.8135
9.900,3.3067,6.6017,7.2200,3.3067,-3.2950,16.1430
10.000,3.3333,6.1246,6.9138,3.3333,-2.7913,16.4221
10.100,3.3600,5.5958,6.6608,3.3600,-2.2358,16.6457
10.200,3.3867,5.0282,6.4653,3.3867,-1.6415,16.8099
10.300,3.4133,4.4340,6.3307,3.4133,-1.0207,16.9119
10.400,3.4400,3.8239,6.2590,3.4400,-0.3839,16.9503
10.500,3.4667,3.2050,6.2515,3.4667,0.2617,16.9765
10.600,3.4933,2.5775,6.3089,3.4933,0.9158,17.0681
10.700,3.5200,1.9277,6.4327,3.5200,1.5923,17.2273
10.800,3.5467,1.2067,6.6270,3.5467,2.3400,17.4613
10.900,3.5733,0.2268,6.9058,3.5733,3.3465,17.7960
11.000,3.6000,2.1567,7.1940,3.6000,1.4433,17.9403
11.100,3.6267,1.6777,7.3620,3.6267,1.9489,18.1352
11.200,3.6533,1.1395,7.5830,3.6533,2.5138,18.3866
11.300,3.6800,0.4208,7.8677,3.6800,3.2592,18.7125
11.400,3.7067,1.3261,8.1469,3.7067,2.3806,18.9505
11.500,3.7333,0.8789,8.4064,3.7333,2.8545,19.2360
11.600,3.7600,0.2254,8.7214,3.7600,3.5346,19.5894
11.700,3.7867,1.6444,9.0040,3.7867,2.1423,19.8037
11.800,3.8133,1.5341,9.2240,3.8133,2.2793,20.0316
11.900,3.8400,1.4544,9.4562,3.8400,2.3856,20.2702
12.000,3.8667,1.4145,9.6971,3.8667,2.4522,20.5154
12.100,3.8933,1.4275,9.9422,3.8933,2.4658,20.7620
12.200,3.9200,1.5095,10.1853,3.9200,2.4105,21.0030
12.300,3.9467,1.6762,10.4188,3.9467,2.2704,21.2301
12.400,3.9733,1.9372,10.6336,3.9733,2.0361,21.4337
12.500,4.0000,2.2900,10.8203,4.0000,1.7100,21.6047
12.600,4.0267,2.7198,10.9703,4.0267,1.3069,21.7354
12.700,4.0533,3.2045,11.0771,4.0533,0.8489,21.8203
12.800,4.0800,3.7206,11.1364,4.0800,0.3594,21.8562
12.900,4.1067,4.2471,11.1460,4.1067,-0.1404,21.8702
13.000,4.1333,4.7660,11.1059,4.1333,-0.6327,21.9335
13.100,4.1600,5.2627,11.0175,4.1600,-1.1027,22.0438
13.200,4.1867,5.7246,10.8838,4.1867,-1.5380,22.1976
13.300,4.2133,6.1417,10.7087,4.2133,-1.9284,22.3904
13.400,4.2400,6.5055,10.4972,4.2400,-2.2655,22.6170
13.500,4.2667,6.8093,10.2550,4.2667,-2.5427,22.8712
13.600,4.2933,7.0483,9.9882,4.2933,-2.7549,23.1467
13.700,4.3200,7.2190,9.7036,4.3200,-2.8990,23.4366
13.800,4.3467,7.3201,9.4080,4.3467,-2.9734,23.7340
13.900,4.3733,7.3515,9.1085,4.3733,-2.9782,24.0318
