time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,10.0000,0.0000,0.0000,25.0000,10.0000,1.0000
5.100,10.0000,0.4701,2.4636,15.3649,9.5299,1.9530
5.200,10.0000,1.8136,3.9343,15.6800,8.1864,2.7716
5.300,10.0000,0.9263,5.3660,25.0000,9.0737,3.6790
5.400,10.0000,0.4402,7.8000,25.0000,9.5598,4.6350
5.500,10.0000,0.2824,10.2676,25.0000,9.7176,5.6068
5.600,10.0000,0.7879,12.7219,25.0000,9.2121,6.5280
5.700,10.0000,2.2912,15.0757,25.0000,7.7088,7.2988
5.800,10.0000,4.5232,17.2395,17.8379,5.4768,7.8465
5.900,10.0000,6.9362,18.4522,19.0315,3.0638,8.1529
6.000,10.0000,9.5823,19.5309,10.9618,0.4177,8.1947
6.100,10.0000,12.0692,19.5440,7.4778,-2.0692,8.4016
6.200,10.0000,14.3341,18.9700,4.3155,-4.3341,8.8350
6.300,10.0000,16.2647,17.8691,1.1545,-6.2647,9.4615
6.400,10.0000,17.7544,16.2802,7.2444,-7.7544,10.2369
6.500,10.0000,19.0579,15.1616,6.5868,-9.0579,11.1427
6.600,10.0000,20.0343,13.8630,4.4525,-10.0343,12.1461
6.700,10.0000,20.5997,12.2734,3.8710,-10.5997,13.2061
6.800,10.0000,20.7621,10.5891,-0.3064,-10.7621,14.2823
6.900,10.0000,20.3800,8.4974,-9.0571,-10.3800,15.3203
7.000,10.0000,19.2093,5.6070,-9.5253,-9.2093,16.2412
7.100,10.0000,17.4109,2.8185,-6.3778,-7.4109,16.9823
7.200,10.0000,15.1679,0.5480,-3.5854,-5.1679,17.4991
7.300,10.0000,12.6007,-1.2018,4.6214,-2.6007,17.7592
7.400,10.0000,10.0434,-1.8726,23.9781,-0.0434,17.7635
7.500,10.0000,8.1597,-0.3817,25.0000,1.8403,17.9476
7.600,10.0000,6.7222,1.3779,25.0000,3.2778,18.2754
7.700,10.0000,5.7352,3.2589,25.0000,4.2648,18.7018
7.800,10.0000,5.2083,5.2155,25.0000,4.7917,19.1810
7.900,10.0000,5.1423,7.2018,25.0000,4.8577,19.6668
8.000,10.0000,5.5293,9.1719,16.9498,4.4707,20.1139
8.100,10.0000,6.0466,10.2902,18.5125,3.9534,20.5092
