time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,10.0000,0.0000,0.0000,5.0000,10.0000,1.0000
5.100,10.0000,-0.2862,0.4973,10.0000,10.2862,2.0286
5.200,10.0000,0.3535,1.4535,15.0000,9.6465,2.9933
5.300,10.0000,1.3299,2.9167,10.0000,8.6701,3.8603
5.400,10.0000,0.6346,3.8639,6.1233,9.3654,4.7968
5.500,10.0000,2.0588,4.3881,11.1233,7.9412,5.5909
5.600,10.0000,1.1615,5.3396,6.1233,8.8385,6.4748
5.700,10.0000,0.9159,5.8947,11.1233,9.0841,7.3832
5.800,10.0000,0.9069,6.9645,6.1233,9.0931,8.2925
5.900,10.0000,0.9249,7.5306,1.1233,9.0751,9.2000
6.000,10.0000,0.9311,7.5966,6.1233,9.0689,10.1069
6.100,10.0000,0.1824,8.1502,1.1233,9.8176,11.0887
6.200,10.0000,2.2873,8.1877,-3.8767,7.7127,11.8599
6.300,10.0000,1.7669,7.5956,1.1233,8.2331,12.6832
6.400,10.0000,1.2068,7.5580,6.1233,8.7932,13.5626
6.500,10.0000,0.6439,8.0766,1.1233,9.3561,14.4982
6.600,10.0000,0.5618,8.1743,6.1233,9.4382,15.4420
6.700,10.0000,0.6844,8.7721,1.1233,9.3156,16.3735
6.800,10.0000,0.8727,8.8539,0.8459,9.1273,17.2863
6.900,10.0000,0.2077,8.8808,5.8459,9.7923,18.2655
7.000,10.0000,1.7621,9.3682,0.8459,8.2379,19.0893
7.100,10.0000,1.6468,9.2820,-4.1541,8.3532,19.9246
7.200,10.0000,1.2701,8.7189,0.8459,8.7299,20.7976
7.300,10.0000,0.8273,8.6971,1.3433,9.1727,21.7149
7.400,10.0000,0.1115,8.7811,5.8093,9.8885,22.7037
7.500,10.0000,1.5808,9.2781,0.8093,8.4192,23.5457
7.600,10.0000,1.3990,9.2095,-4.1907,8.6010,24.4058
7.700,10.0000,0.9186,8.6721,0.8093,9.0814,25.3139
7.800,10.0000,0.2320,8.6918,5.8093,9.7680,26.2907
7.900,10.0000,1.7459,9.1748,0.8093,8.2541,27.1161
8.000,10.0000,1.5766,9.0892,-4.1907,8.4234,27.9584
8.100,10.0000,1.1265,8.5328,0.8093,8.8735,28.8458
8.200,10.0000,0.5497,8.5275,5.3991,9.4503,29.7908
