time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,4.0000,0.0000,0.0000,20.1789,4.0000,0.4000
5.100,4.0000,0.2509,1.9915,14.8242,3.7491,0.7749
5.200,4.0000,1.3126,3.4439,10.6691,2.6874,1.0437
5.300,4.0000,0.8149,4.4512,14.0921,3.1851,1.3622
5.400,4.0000,0.3975,5.8464,15.5447,3.6025,1.7224
5.500,4.0000,1.6426,7.2997,10.2429,2.3574,1.9582
5.600,4.0000,1.3648,8.1747,12.9287,2.6352,2.2217
5.700,4.0000,1.3526,9.3339,12.9733,2.6474,2.4864
5.800,4.0000,1.6430,10.4843,11.9575,2.3570,2.7221
5.900,4.0000,2.2415,11.4885,10.0394,1.7585,2.8980
6.000,4.0000,3.0625,12.2291,7.5680,0.9375,2.9917
6.100,4.0000,3.9781,12.6347,4.9477,0.0219,2.9939
6.200,4.0000,4.8744,12.6868,2.4761,-0.8744,3.0813
6.300,4.0000,5.6640,12.4069,0.3610,-1.6640,3.2477
6.400,4.0000,6.2840,11.8444,-1.2493,-2.2840,3.4761
6.500,4.0000,6.6940,11.0690,-2.2621,-2.6940,3.7455
6.600,4.0000,6.8754,10.1625,-2.6417,-2.8754,4.0331
6.700,4.0000,6.8306,9.2112,-2.4079,-2.8306,4.3161
6.800,4.0000,6.5808,8.2982,-1.6297,-2.5808,4.5742
6.900,4.0000,6.1626,7.4966,-0.4154,-2.1626,4.7905
7.000,4.0000,5.6232,6.8647,1.1002,-1.6232,4.9528
7.100,4.0000,5.0156,6.4420,2.7704,-1.0156,5.0543
7.200,4.0000,4.3931,6.2484,4.4511,-0.3931,5.0936
7.300,4.0000,3.8044,6.2837,6.0143,0.1956,5.1132
7.400,4.0000,3.2899,6.5309,7.3562,0.7101,5.1842
7.500,4.0000,2.8810,6.9586,8.3978,1.1190,5.2961
7.600,4.0000,2.6008,7.5253,9.0780,1.3992,5.4360
7.700,4.0000,2.4673,8.1809,9.3463,1.5327,5.5893
7.800,4.0000,2.4918,8.8689,9.1690,1.5082,5.7401
7.900,4.0000,2.6743,9.5288,8.5509,1.3257,5.8727
8.000,4.0000,2.9962,10.1016,7.5564,1.0038,5.9731
8.100,4.0000,3.4202,10.5374,6.3052,0.5798,6.0311
8.200,4.0000,3.8976,10.8025,4.9424,0.1024,6.0413
