time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,20.0000,0.0000,0.0000,5.1836,20.0000,2.0000
5.100,20.0000,-0.2916,0.5160,9.5762,20.2916,4.0292
5.200,20.0000,0.3328,1.4311,13.4293,19.6672,5.9959
5.300,20.0000,1.2226,2.7431,16.8061,18.7774,7.8736
5.400,20.0000,0.7426,4.3732,20.7277,19.2574,9.7994
5.500,20.0000,0.5435,6.4304,25.0000,19.4565,11.7450
5.600,20.0000,0.2640,8.9034,25.0000,19.7360,13.7186
5.700,20.0000,0.2752,11.3814,25.0000,19.7248,15.6911
5.800,20.0000,1.1280,13.8202,25.0000,18.8720,17.5783
5.900,20.0000,2.9829,16.1214,25.0000,17.0171,19.2800
6.000,20.0000,5.4526,18.2036,25.0000,14.5474,20.7347
6.100,20.0000,8.3218,20.0177,25.0000,11.6782,21.9026
6.200,20.0000,11.4950,21.5291,25.0000,8.5050,22.7531
6.300,20.0000,14.8909,22.7113,18.7105,5.1091,23.2640
6.400,20.0000,18.1894,22.9280,6.1673,1.8106,23.4450
6.500,20.0000,20.9402,21.5851,-3.2066,-0.9402,23.5391
6.600,20.0000,22.9304,19.0656,-10.1510,-2.9304,23.8321
6.700,20.0000,24.0139,15.6966,-15.2955,-4.0139,24.2335
6.800,20.0000,24.1004,11.7538,-19.1066,-4.1004,24.6435
6.900,20.0000,23.1479,7.4727,-21.3880,-3.1479,24.9583
7.000,20.0000,21.1765,3.1098,-21.0157,-1.1765,25.0760
7.100,20.0000,18.3062,-0.9731,-17.0788,1.6938,25.2453
7.200,20.0000,14.7683,-4.3403,-9.1062,5.2317,25.7685
7.300,20.0000,10.9020,-6.5378,2.7900,9.0980,26.6783
7.400,20.0000,7.1320,-7.1609,17.8667,12.8680,27.9651
7.500,20.0000,3.9237,-5.9241,25.0000,16.0763,29.5727
7.600,20.0000,1.2721,-3.6816,25.0000,18.7279,31.4455
7.700,20.0000,0.9239,-1.2458,25.0000,19.0761,33.3531
7.800,20.0000,1.9060,1.1606,25.0000,18.0940,35.1625
7.900,20.0000,0.7064,3.5315,25.0000,19.2936,37.0919
8.000,20.0000,0.6377,6.0163,25.0000,19.3623,39.0281
8.100,20.0000,0.1022,8.4814,25.0000,19.8978,41.0179
