time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,1.1274,0.0000,0.0000
0.100,0.0000,0.3053,0.0797,-6.9563,-0.3053,0.0305
0.200,0.0000,-0.0494,-0.5876,5.2139,0.0494,0.0355
0.300,0.0000,0.0407,-0.1028,1.0551,-0.0407,0.0395
0.400,0.0000,0.0975,0.0319,-1.4998,-0.0975,0.0493
0.500,0.0000,-0.1019,-0.0751,2.7215,0.1019,0.0595
0.600,0.0000,0.1403,0.1525,-4.9260,-0.1403,0.0735
0.700,0.0000,-0.1756,-0.2958,5.9726,0.1756,0.0911
0.800,0.0000,0.1359,0.2613,-2.5769,-0.1359,0.1046
0.900,0.0000,-0.0539,0.0426,1.0953,0.0539,0.1100
1.000,0.0000,0.0497,0.1135,-1.3513,-0.0497,0.1150
1.100,0.0000,-0.0014,0.0139,-1.0167,0.0014,0.1151
1.200,0.0000,-0.1572,-0.0989,2.9640,0.1572,0.1309
1.300,0.0000,0.0847,0.1582,-1.7893,-0.0847,0.1393
1.400,0.0000,-0.0826,0.0213,0.6759,0.0826,0.1476
1.500,0.0000,0.0811,0.0468,-2.6022,-0.0811,0.1557
1.600,0.0000,-0.1443,-0.1686,4.4057,0.1443,0.1701
1.700,0.0000,0.1444,0.2293,-4.9473,-0.1444,0.1846
1.800,0.0000,-0.1515,-0.2225,5.0728,0.1515,0.1997
1.900,0.0000,0.1494,0.2424,-3.2072,-0.1494,0.2147
2.000,0.0000,-0.0683,-0.0395,1.8708,0.0683,0.2215
2.100,0.0000,0.1011,0.1052,-3.8144,-0.1011,0.2316
2.200,0.0000,-0.1791,-0.2299,4.4374,0.1791,0.2495
2.300,0.0000,0.0832,0.1761,-3.8363,-0.0832,0.2578
2.400,0.0000,-0.1640,-0.1619,4.2041,0.1640,0.2743
2.500,0.0000,0.1116,0.2185,-3.3583,-0.1116,0.2854
2.600,0.0000,-0.1234,-0.0740,3.7369,0.1234,0.2977
2.700,0.0000,0.1652,0.2549,-4.9314,-0.1652,0.3143
2.800,0.0000,-0.1167,-0.1982,2.4566,0.1167,0.3259
2.900,0.0000,0.0860,0.0060,-1.4817,-0.0860,0.3345
