time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,4.0000,0.0000,0.0000,0.3805,4.0000,0.4000
5.100,4.0000,0.5624,-0.0080,0.3801,3.4376,0.7438
5.200,4.0000,0.6065,0.0131,-0.9308,3.3935,1.0831
5.300,4.0000,0.6192,-0.1002,0.3092,3.3808,1.4212
5.400,4.0000,0.6607,-0.0920,4.0657,3.3393,1.7551
5.500,4.0000,0.8864,0.2793,9.8777,3.1136,2.0665
5.600,4.0000,1.5915,1.1871,16.2006,2.4085,2.3073
5.700,4.0000,0.8598,2.7323,18.3151,3.1402,2.6214
5.800,4.0000,0.5288,4.5010,25.0000,3.4712,2.9685
5.900,4.0000,0.5909,6.9470,25.0000,3.4091,3.3094
6.000,4.0000,0.3128,9.4049,25.0000,3.6872,3.6781
6.100,4.0000,0.5625,11.8676,25.0000,3.4375,4.0219
6.200,4.0000,1.7508,14.2603,25.0000,2.2492,4.2468
6.300,4.0000,3.7758,16.4893,25.0000,0.2242,4.2692
6.400,4.0000,6.3117,18.4884,25.0000,-2.3117,4.5004
6.500,4.0000,9.2140,20.2148,25.0000,-5.2140,5.0218
6.600,4.0000,12.3983,21.6362,-25.0000,-8.3983,5.8616
6.700,4.0000,13.9009,17.8136,-25.0000,-9.9009,6.8517
6.800,4.0000,14.4819,13.8868,-25.0000,-10.4819,7.8999
6.900,4.0000,14.1523,9.9476,-25.0000,-10.1523,8.9151
7.000,4.0000,12.9438,6.0857,-25.0000,-8.9438,9.8095
7.100,4.0000,10.9069,2.3865,-25.0000,-6.9069,10.5002
7.200,4.0000,8.1095,-1.0703,-25.0000,-4.1095,10.9111
7.300,4.0000,4.6321,-4.2127,-25.0000,-0.6321,10.9743
7.400,4.0000,0.3960,-6.9745,-25.0000,3.6040,11.3347
7.500,4.0000,-2.5332,-9.3308,-8.3751,6.5332,11.9881
7.600,4.0000,-2.7959,-9.9031,25.0000,6.7959,12.6677
7.700,4.0000,-1.8928,-7.1627,25.0000,5.8928,13.2569
7.800,4.0000,-0.0733,-4.5534,25.0000,4.0733,13.6643
7.900,4.0000,-0.0815,-2.0826,25.0000,4.0815,14.0724
8.000,4.0000,0.5670,0.3559,25.0000,3.4330,14.4157
8.100,4.0000,1.8080,2.7867,25.0000,2.1920,14.6349
